Item-id,Item Type ,Store_1,Store_2,Store_3,Store_4,Sales,Currency
37-919-5831,DR,1,0,0,1,327.51,Euro
81-853-7882,DR,1,1,0,0,435.14,Euro
12-807-0350,f,1,0,0,1,458.04,Euro
30-141-7822,Food,1,0,0,0,405.19,Euro
74-888-5945,Food,1,0,1,0,453.37,Dollar
04-658-2051,f,0,1,0,0,,Dollar
91-581-0455,DR,0,0,0,1,352.64,Euro
00-930-1703,Drink,1,1,1,0,454.73,Dollar
81-901-8451,F,1,0,1,0,429.88,Dollar
28-175-9558,f,1,1,0,0,480.25,Dollar
60-749-6717,f,0,1,0,1,298.55,Dollar
09-491-6764,Drink,0,1,1,1,405.65,Dollar
13-626-0541,f,1,0,1,1,470.15,Euro
60-153-7014,DR,0,0,1,0,372.60,Euro
58-727-4999,Food,1,1,0,1,401.12,Dollar
19-121-6938,F,0,0,0,1,361.65,Euro
63-098-0492,Food,1,0,1,0,340.09,Dollar
73-957-7848,Food,1,1,0,1,427.20,Euro
80-521-9819,DR,0,0,1,0,331.40,Dollar
35-786-9621,DR,0,0,1,1,297.27,Euro
62-225-0116,DR,1,1,1,0,380.52,Dollar
60-037-5156,f,1,0,1,1,376.22,Dollar
32-582-7326,DR,0,1,0,0,,Dollar
55-835-6922,Food,0,0,0,0,352.96,Dollar
78-234-5977,F,1,1,0,1,396.40,Euro
16-355-6501,Drink,0,1,1,1,351.13,Dollar
47-811-2388,DR,0,1,0,0,278.76,Euro
24-891-8911,F,1,1,0,0,444.73,Euro
24-341-9199,Drink,1,0,1,1,281.34,Dollar
98-078-6629,Drink,1,1,0,1,261.36,Euro
53-784-5108,F,0,1,0,0,349.19,Dollar
65-479-6585,Drink,0,1,0,1,440.47,Euro
89-618-0067,F,0,1,0,1,303.40,Dollar
44-606-4111,Drink,0,0,1,0,346.29,Dollar
52-277-7107,F,0,0,0,0,470.93,Euro
46-480-9655,F,0,1,0,1,417.64,Dollar
06-243-3227,Food,0,1,0,0,432.01,Dollar
02-585-3761,DR,0,0,0,1,483.57,Dollar
42-410-1851,Drink,1,1,0,1,403.50,Dollar
02-126-0779,,0,0,0,0,475.79,Euro
71-972-7227,f,0,1,1,0,474.67,Euro
39-487-5504,f,1,0,0,1,418.30,Dollar
52-822-0603,Food,0,0,1,0,437.56,Dollar
16-816-5788,Food,1,0,0,0,481.74,Dollar
54-942-3510,DR,1,1,0,1,305.56,Euro
80-300-9402,F,0,1,1,1,409.75,Euro
30-409-4881,Drink,1,0,0,0,390.68,Euro
63-528-8608,Drink,0,1,1,1,375.24,Dollar
18-229-9207,f,1,0,0,1,474.13,Euro
16-994-0147,F,1,1,1,1,479.33,Euro
39-643-9880,DR,1,0,1,1,369.51,Dollar
75-055-2869,F,0,0,0,0,254.66,Euro
29-851-4880,Food,1,1,0,0,428.00,Euro
88-850-1170,Drink,0,0,0,1,368.54,Euro
53-973-5488,Food,1,0,0,1,487.93,Dollar
73-933-5848,DR,0,1,1,0,428.84,Dollar
47-271-0356,f,1,1,1,0,475.21,Euro
15-167-6580,Food,0,0,0,0,447.71,Euro
50-664-1319,,1,1,1,0,405.12,Dollar
88-724-6398,Food,0,1,1,0,346.82,Dollar
13-475-3340,f,1,1,0,1,281.57,Dollar
48-938-5756,DR,0,0,0,0,437.51,Euro
67-667-1400,Drink,0,1,0,0,319.02,Dollar
94-288-4707,F,0,1,0,0,474.22,Dollar
15-007-9855,,1,0,0,0,444.97,Euro
50-545-7432,Drink,1,0,1,1,418.89,Dollar
05-743-1936,F,1,1,0,1,403.35,Dollar
33-629-5388,DR,1,0,1,1,362.53,Euro
42-423-6325,F,0,0,1,0,343.30,Dollar
00-432-5593,DR,1,0,0,0,422.92,Dollar
28-113-1969,,0,1,0,0,284.68,Euro
95-385-6352,Drink,0,1,1,1,466.04,Euro
34-749-2693,DR,1,1,1,1,284.05,Euro
76-398-7946,Food,1,0,1,1,280.17,Dollar
55-378-9308,Food,0,1,0,0,384.93,Dollar
51-250-8470,Drink,1,0,0,0,332.31,Euro
57-477-8604,DR,1,0,1,0,393.16,Dollar
45-333-6991,F,1,1,1,0,420.14,Dollar
91-308-8625,Drink,0,0,1,0,301.18,Euro
31-920-0421,,0,1,0,1,366.71,Dollar
93-970-9254,DR,1,1,1,0,386.71,Dollar
82-719-2858,Drink,0,0,0,0,277.41,Dollar
23-350-1403,Drink,0,0,0,1,490.29,Euro
18-156-5130,DR,0,0,0,1,262.46,Euro
10-616-2549,Food,0,1,0,0,391.49,Dollar
07-065-1058,Drink,0,1,1,0,490.66,Dollar
74-444-8072,f,0,1,0,0,367.50,Euro
91-796-9709,DR,1,0,1,0,487.47,Dollar
37-909-5274,f,1,1,0,1,412.41,Dollar
59-591-7824,Drink,0,1,1,0,341.60,Euro
77-330-3378,Drink,1,1,0,0,336.21,Euro
07-975-6275,Drink,0,0,0,0,467.51,Dollar
84-404-2947,DR,0,0,1,1,,Dollar
90-779-2551,F,0,0,1,1,302.96,Dollar
98-024-4910,f,0,0,1,0,259.78,Euro
50-860-9066,Food,0,1,0,0,288.22,Euro
75-845-0467,Drink,0,0,0,0,436.95,Dollar
33-279-0214,DR,1,1,1,1,430.58,Euro
03-823-5661,DR,0,0,0,0,346.74,Euro
41-716-4530,Drink,0,0,1,0,327.08,Euro
27-751-0536,,1,0,0,1,302.49,Dollar
06-009-5491,Food,0,0,0,1,330.25,Euro
79-608-0911,,1,1,0,0,450.29,Dollar
60-614-2330,Food,0,0,1,1,382.25,Euro
52-285-9991,F,1,0,0,1,378.21,Dollar
44-372-1305,F,0,1,1,0,417.86,Euro
25-645-9124,Food,1,0,0,1,329.71,Dollar
18-226-3686,f,1,0,0,1,404.94,Euro
49-708-1806,Food,0,0,1,0,406.07,Dollar
27-572-4047,DR,1,0,0,0,333.60,Dollar
95-233-7783,DR,1,1,1,1,312.51,Euro
23-722-8324,Food,0,1,0,0,438.38,Euro
19-273-1442,DR,0,0,1,1,457.89,Euro
43-459-1165,Food,1,1,0,1,459.78,Euro
14-433-9679,f,0,1,0,1,375.39,Euro
25-667-0815,Drink,1,0,0,1,420.67,Euro
12-694-8168,Food,0,1,1,0,391.65,Euro
80-591-5853,f,1,1,1,0,258.44,Euro
26-365-1382,Drink,0,0,0,0,308.78,Euro
41-399-1421,Food,0,1,1,1,262.77,Dollar
45-684-0355,f,1,1,1,0,431.45,Dollar
69-156-9184,F,0,0,1,0,343.20,Euro
42-586-3183,Food,1,1,1,1,456.75,Dollar
75-928-3695,Drink,1,1,1,0,377.06,Dollar
67-194-0607,DR,0,1,0,0,352.80,Euro
54-367-0699,DR,0,0,0,0,424.34,Dollar
28-744-8054,f,1,0,0,1,373.82,Euro
68-669-7263,Food,0,1,0,1,468.01,Dollar
47-165-3247,F,0,0,0,0,270.64,Dollar
93-469-8706,DR,1,0,1,0,388.61,Euro
49-613-3515,Drink,1,0,0,1,481.65,Euro
18-029-9365,f,0,1,0,1,488.01,Euro
64-258-1838,Food,1,1,0,1,307.81,Dollar
24-445-9382,F,0,0,0,0,499.77,Euro
88-761-1347,f,0,0,1,0,491.20,Euro
23-580-4769,Food,1,1,0,1,276.17,Dollar
97-996-3405,F,0,1,0,1,380.97,Euro
93-353-4002,Food,1,1,1,1,260.16,Euro
28-887-1284,F,1,0,0,0,305.76,Dollar
59-442-6421,Food,0,0,0,0,409.05,Dollar
31-545-2947,f,1,0,0,1,406.17,Dollar
38-477-6781,F,1,0,0,1,335.32,Euro
21-764-0666,DR,0,1,0,1,406.82,Dollar
81-519-4072,F,0,0,0,1,430.41,Dollar
77-488-4682,f,0,0,1,1,426.85,Euro
27-151-0363,F,1,0,1,0,262.48,Dollar
95-495-8163,f,0,1,0,1,349.22,Euro
72-061-0370,,0,0,1,0,281.45,Dollar
26-727-8102,f,0,1,0,0,453.83,Dollar
88-458-3782,f,0,1,1,1,416.97,Euro
26-854-1048,DR,1,1,1,0,462.21,Dollar
45-739-2414,f,1,0,0,0,424.68,Dollar
64-626-7365,f,0,0,0,0,304.41,Euro
04-118-1848,DR,0,1,0,0,357.30,Dollar
38-994-5283,Food,0,1,1,0,276.99,Dollar
08-354-5043,f,0,1,0,1,305.94,Euro
34-559-9763,F,0,1,1,0,323.98,Euro
71-059-4881,Food,1,1,1,1,421.23,Euro
28-175-4216,Food,0,0,0,0,485.75,Dollar
45-578-3486,F,0,1,0,1,422.23,Dollar
50-320-4184,f,0,0,1,1,291.08,Dollar
36-609-7095,Food,0,1,0,0,254.72,Dollar
68-826-3781,DR,0,0,1,1,334.21,Dollar
51-846-1091,F,0,0,0,1,478.95,Dollar
02-911-0930,,0,0,1,0,256.41,Dollar
88-428-7213,,1,0,0,1,272.53,Euro
93-361-0578,Food,0,1,1,1,286.79,Euro
13-738-9658,Food,0,1,0,1,293.84,Euro
05-216-9815,f,0,1,1,1,485.19,Dollar
52-316-3883,Drink,1,0,0,0,472.66,Euro
64-232-0972,Food,0,0,1,0,468.30,Euro
50-071-3731,DR,1,0,1,1,357.91,Dollar
61-237-0864,f,1,1,0,0,374.01,Euro
65-265-3653,Drink,0,0,0,0,485.59,Dollar
19-367-4755,Drink,1,0,1,0,302.38,Euro
06-158-1384,DR,0,1,0,1,301.74,Euro
82-525-7203,f,1,0,1,0,284.73,Dollar
14-627-6119,Drink,0,0,1,0,440.48,Dollar
17-215-8949,f,0,1,0,0,260.63,Dollar
82-511-2175,Food,0,1,0,1,461.26,Euro
32-663-0200,Food,0,1,1,0,335.78,Dollar
99-453-8404,F,1,0,0,1,289.57,Dollar
57-041-4130,DR,0,1,1,0,491.44,Euro
25-649-5392,F,0,1,0,0,484.87,Euro
32-700-1542,DR,0,1,0,1,279.61,Dollar
36-523-6609,DR,1,0,1,1,256.04,Dollar
34-165-4369,Drink,0,1,1,0,337.92,Euro
70-434-6700,DR,0,1,0,1,448.81,Dollar
85-817-3263,DR,1,0,1,1,252.61,Dollar
98-543-2426,DR,1,0,0,0,308.50,Dollar
28-447-7443,F,0,0,0,1,,Euro
63-778-0189,Food,0,0,1,1,349.49,Dollar
80-220-6154,DR,0,0,0,1,295.63,Euro
37-442-4560,Food,1,1,1,1,385.88,Dollar
84-876-9909,DR,0,1,0,0,475.38,Euro
78-937-6027,Drink,1,1,1,0,433.31,Euro
81-170-0693,F,1,1,1,1,312.20,Dollar
30-744-3520,Drink,1,1,0,1,262.38,Euro
29-106-8803,Drink,1,1,0,0,254.55,Dollar
47-194-6099,DR,1,1,1,0,310.08,Euro
18-436-3986,f,1,0,1,0,444.42,Euro
06-564-8566,,0,0,0,0,268.60,Euro
80-545-5139,Drink,1,1,0,0,388.67,Euro
09-935-8622,Food,1,1,0,0,295.64,Euro
91-794-2039,DR,1,0,1,1,487.03,Dollar
17-713-3036,Drink,0,0,0,1,312.65,Dollar
99-614-1190,F,1,1,0,0,479.32,Euro
81-933-7549,F,1,1,0,1,279.87,Euro
18-007-1956,DR,0,0,1,1,346.24,Euro
97-033-8822,f,0,1,1,1,371.78,Dollar
71-776-4892,DR,1,0,1,0,376.44,Dollar
95-645-8136,Drink,0,1,1,1,264.48,Dollar
00-712-7762,DR,0,0,1,0,257.13,Dollar
73-562-9428,f,0,1,0,0,352.24,Euro
18-570-3034,Drink,0,0,0,1,352.62,Dollar
61-764-8935,DR,1,1,0,0,328.82,Euro
20-387-0830,Food,1,0,1,0,413.50,Euro
07-980-4440,F,1,1,1,1,312.33,Dollar
51-751-7349,Drink,1,1,0,1,324.54,Euro
71-674-0191,,0,1,0,0,314.60,Dollar
20-666-5631,DR,1,1,0,1,297.55,Dollar
55-046-8779,DR,0,1,1,1,433.19,Dollar
52-879-5768,Food,1,0,1,0,460.54,Euro
70-593-4311,f,1,0,1,0,389.32,Dollar
19-533-2998,f,0,0,0,1,420.25,Euro
14-068-3229,DR,0,1,0,1,318.31,Dollar
41-821-6335,DR,1,1,0,0,327.45,Euro
10-890-7099,Food,0,0,1,0,430.34,Dollar
49-011-1962,F,1,1,1,1,327.18,Euro
29-585-0277,,0,1,1,0,388.60,Dollar
64-749-1210,F,0,0,0,0,318.21,Dollar
59-741-2306,DR,1,0,0,1,352.57,Euro
13-874-7214,DR,0,1,0,1,387.51,Euro
12-373-2060,Drink,0,0,0,0,354.90,Dollar
91-418-7093,Food,0,1,0,0,259.66,Dollar
06-092-1184,Food,1,0,1,1,451.72,Euro
64-429-3893,Drink,1,1,1,1,322.83,Dollar
69-405-5279,Food,0,1,0,1,383.22,Euro
19-355-8204,,1,0,1,1,494.80,Euro
75-950-4151,Food,1,1,0,0,309.91,Dollar
50-386-7421,DR,1,0,1,1,410.68,Dollar
73-410-1471,Drink,0,1,0,1,331.85,Euro
79-713-5621,Food,1,0,1,1,413.57,Dollar
48-309-9597,Food,0,1,1,1,352.36,Euro
37-506-9108,DR,1,0,1,0,359.75,Dollar
48-288-2250,Drink,0,0,1,0,331.67,Euro
90-426-7158,f,0,1,0,1,483.80,Euro
79-500-2823,Drink,0,1,1,0,319.78,Dollar
30-953-9674,Drink,1,1,1,0,263.75,Euro
16-147-9329,DR,0,1,1,1,424.61,Euro
00-270-5846,Food,0,0,1,0,401.35,Dollar
54-767-1985,DR,0,1,1,0,312.35,Euro
29-539-7398,F,0,0,1,0,335.61,Euro
45-375-5318,Food,1,0,0,1,493.58,Euro
95-891-1314,Food,1,1,1,0,357.30,Euro
33-321-6442,DR,0,0,1,0,253.10,Euro
34-144-4453,f,1,0,1,1,345.79,Euro
74-128-6744,Food,0,1,1,0,365.52,Dollar
38-253-4716,Food,0,1,1,1,270.61,Dollar
31-576-2981,f,0,0,1,1,417.24,Euro
21-409-3275,DR,1,1,0,0,352.87,Dollar
74-439-1669,f,0,1,1,0,442.50,Dollar
33-028-2259,Drink,0,1,0,1,252.45,Euro
99-957-7743,Drink,1,1,0,0,343.94,Euro
86-636-5602,Food,1,0,0,1,379.54,Dollar
97-587-9649,Drink,0,1,0,0,447.03,Euro
04-953-7071,DR,1,0,0,1,399.47,Dollar
63-155-3587,Food,0,1,1,0,349.11,Dollar
74-638-5784,f,1,0,1,0,351.10,Dollar
44-020-1624,f,0,0,0,1,463.30,Euro
94-414-2397,Food,1,0,1,1,445.62,Dollar
97-433-5281,f,1,1,1,1,259.29,Dollar
34-402-0051,f,0,0,0,0,418.26,Euro
25-636-8348,F,0,1,1,1,285.22,Dollar
14-083-0312,DR,0,0,1,1,497.65,Dollar
43-234-8507,,0,0,1,0,343.75,Euro
91-512-4312,Drink,0,0,1,0,335.15,Euro
57-431-7926,Food,1,1,0,0,302.21,Dollar
36-115-9402,Food,0,0,1,1,347.26,Euro
15-878-0110,F,1,1,0,1,363.43,Dollar
84-008-2597,DR,0,1,0,1,301.10,Euro
14-114-8513,DR,1,1,0,0,493.58,Euro
28-857-7749,F,0,0,0,0,485.86,Dollar
12-084-4454,DR,0,0,1,1,381.47,Euro
80-129-7370,f,0,1,0,1,384.82,Dollar
73-107-8272,Food,0,0,0,1,317.87,Euro
75-613-3387,f,0,1,0,0,367.10,Euro
62-757-3171,DR,0,1,0,1,375.31,Dollar
76-685-6870,f,0,0,0,1,268.09,Dollar
52-214-3574,F,0,0,0,1,331.71,Euro
05-852-1086,f,1,1,1,0,375.79,Dollar
72-626-0080,,1,0,0,0,496.51,Euro
90-436-0703,Food,0,0,1,1,476.09,Euro
37-980-1304,f,1,1,1,1,385.48,Euro
00-081-5810,DR,1,1,0,1,400.16,Dollar
57-376-8553,f,1,0,0,0,270.73,Euro
89-389-8959,F,1,0,1,1,482.86,Dollar
25-881-7861,DR,0,0,1,0,,Dollar
58-624-4568,F,0,1,0,0,400.25,Euro
31-743-3420,Food,0,0,0,1,326.91,Dollar
57-474-4593,Food,1,0,1,0,383.27,Dollar
23-333-0246,F,1,0,0,0,491.07,Euro
09-756-1218,Drink,1,1,1,1,252.86,Euro
48-147-9363,F,1,1,0,1,308.91,Euro
52-446-2931,Drink,1,1,1,0,260.16,Dollar
91-351-4426,f,0,0,1,1,352.84,Euro
53-367-3050,,1,0,0,1,473.52,Euro
73-650-8199,Drink,1,1,1,1,319.66,Euro
69-441-4465,DR,1,0,0,0,492.51,Euro
52-279-2054,Drink,1,0,1,1,464.65,Euro
02-788-9156,f,0,0,0,0,477.19,Dollar
01-538-7663,Drink,0,1,1,0,270.94,Dollar
32-484-9870,F,0,0,1,0,330.14,Dollar
49-896-9237,f,1,1,1,0,451.68,Euro
36-387-9404,F,0,1,0,0,256.28,Dollar
76-570-9423,F,1,0,0,1,436.36,Dollar
26-899-0800,Drink,0,0,1,0,427.11,Dollar
78-375-8285,Food,1,0,0,1,484.77,Dollar
71-102-5907,f,0,0,1,1,329.69,Euro
52-735-0888,f,1,0,1,0,410.09,Euro
53-968-5297,Food,0,1,1,1,439.67,Euro
46-437-9571,F,0,0,0,0,,Dollar
15-753-9026,f,0,0,0,0,343.89,Dollar
29-805-3791,Drink,0,0,0,1,349.85,Euro
16-011-1400,DR,0,1,0,1,288.81,Euro
33-177-4785,Food,0,1,0,1,448.87,Dollar
16-111-1419,f,0,0,0,0,402.71,Dollar
76-004-6823,F,0,1,1,0,376.07,Dollar
69-379-0345,F,1,0,1,0,428.77,Euro
46-432-9106,Drink,1,0,0,0,272.04,Dollar
01-041-9294,Drink,0,1,1,1,417.80,Dollar
49-959-1888,DR,0,0,1,0,,Euro
63-962-3035,DR,0,0,0,1,283.38,Dollar
00-004-0376,Food,1,1,1,1,,Euro
60-687-8560,Drink,0,0,0,1,326.95,Euro
33-780-6985,DR,1,1,0,0,265.51,Dollar
48-484-9833,Drink,1,0,1,0,443.92,Euro
93-432-3680,F,1,0,0,1,267.92,Dollar
66-261-7315,Food,1,0,0,1,293.35,Euro
01-110-1293,F,1,0,0,1,375.78,Euro
31-191-3008,F,1,0,1,1,329.08,Euro
12-855-1191,Drink,0,0,0,0,299.42,Dollar
05-609-4721,F,0,0,0,1,334.06,Dollar
03-722-0084,F,0,0,0,1,321.91,Euro
91-796-5518,Food,1,1,0,0,345.46,Dollar
17-308-9353,Food,0,1,0,0,488.89,Euro
13-968-5134,DR,1,0,1,1,296.58,Dollar
18-132-8874,f,1,0,0,0,463.91,Euro
87-339-6830,DR,0,0,1,1,465.18,Euro
19-873-0628,f,0,0,0,1,436.52,Euro
61-432-9332,Food,0,0,0,0,374.30,Dollar
54-311-1776,Food,0,0,0,1,395.08,Euro
69-687-3098,Drink,1,1,0,1,326.86,Euro
89-340-6588,Food,0,1,0,0,259.10,Dollar
54-304-9505,DR,1,0,0,0,385.30,Dollar
11-300-2175,Food,1,0,1,0,431.91,Dollar
30-097-8253,f,1,1,1,0,455.98,Euro
51-125-0636,Food,0,1,0,0,401.69,Dollar
15-983-8563,DR,1,0,1,0,493.75,Dollar
16-106-0545,f,0,0,0,1,266.59,Euro
74-857-4868,F,1,1,0,1,375.89,Euro
29-733-6134,Drink,1,0,0,0,327.24,Euro
79-553-1759,DR,0,1,0,0,379.03,Dollar
45-731-5025,f,1,0,0,0,387.18,Dollar
48-262-5026,Food,0,0,1,0,402.80,Dollar
92-778-6080,DR,1,1,1,0,458.51,Dollar
87-188-3710,Drink,1,0,0,1,310.87,Dollar
65-170-2556,F,0,0,0,0,294.79,Euro
64-797-0871,DR,0,0,1,0,262.74,Dollar
96-317-3477,F,1,0,0,1,318.52,Dollar
67-877-2154,Food,0,1,1,1,265.25,Euro
22-949-1690,DR,0,1,0,0,317.31,Dollar
62-152-0886,F,0,1,0,1,419.64,Euro
38-275-4074,Drink,0,1,0,0,494.13,Dollar
00-355-4353,F,0,0,1,1,393.51,Dollar
94-579-9685,Drink,0,1,0,0,332.85,Dollar
02-205-1722,Food,0,1,1,1,,Euro
01-362-7051,Food,1,1,1,0,466.37,Dollar
79-782-2737,Drink,1,0,0,0,257.70,Euro
25-161-9585,Food,0,1,0,0,375.40,Euro
48-156-1662,F,1,0,1,1,395.59,Dollar
19-583-9264,f,0,1,1,1,398.78,Dollar
18-038-2111,f,0,0,1,0,,Dollar
86-064-9588,,1,0,0,0,358.89,Euro
94-827-3538,F,0,1,0,1,285.21,Dollar
46-976-7649,F,1,0,0,1,424.65,Dollar
29-426-9287,F,1,1,0,0,261.04,Dollar
17-355-2689,DR,1,1,1,1,423.75,Euro
39-601-5327,DR,0,0,0,0,395.20,Dollar
26-964-2066,Food,1,1,1,0,333.37,Euro
82-374-6236,f,1,0,1,0,460.67,Dollar
46-424-3176,Drink,0,0,0,1,277.75,Euro
24-816-1851,DR,0,1,1,0,302.53,Dollar
35-838-4165,f,0,0,0,1,327.88,Euro
75-724-3844,DR,0,1,1,1,414.38,Dollar
48-328-0449,f,1,0,0,0,280.88,Dollar
65-480-5083,F,0,1,1,0,,Dollar
94-994-0201,Drink,0,0,0,0,355.01,Euro
61-457-0265,DR,0,0,0,1,280.15,Dollar
57-149-3244,,0,0,0,1,401.88,Euro
11-617-8818,Drink,1,0,1,0,438.83,Euro
98-636-4930,Food,0,0,0,1,333.81,Dollar
93-806-5689,f,1,0,0,1,384.56,Euro
15-562-1512,DR,0,0,1,0,466.81,Euro
09-523-6706,Drink,0,0,0,1,474.76,Euro
67-444-4488,f,1,0,1,0,471.39,Euro
02-844-3693,F,1,1,1,0,294.64,Euro
98-910-2542,f,1,1,1,0,291.95,Euro
36-448-2584,DR,0,0,0,0,282.60,Dollar
28-652-4581,DR,1,0,1,1,457.16,Dollar
59-936-9678,DR,1,1,0,1,350.44,Dollar
94-857-5502,F,1,0,1,0,397.37,Dollar
04-749-7584,F,0,0,0,1,274.32,Euro
30-238-0975,F,0,1,1,0,308.07,Euro
95-813-3412,F,0,1,1,1,325.61,Euro
88-065-3785,F,0,0,0,0,315.45,Euro
37-534-8125,Drink,1,0,0,1,303.21,Dollar
00-465-1109,DR,0,0,0,1,313.56,Euro
63-640-4116,Drink,1,0,0,1,418.12,Euro
81-438-4990,DR,1,1,0,1,254.78,Euro
52-304-1324,Food,0,0,0,0,281.95,Euro
06-020-0848,DR,0,0,1,1,,Dollar
56-030-2849,F,0,0,0,1,375.04,Euro
51-133-6498,Drink,0,1,0,1,440.05,Dollar
96-654-8726,F,1,1,0,1,395.15,Euro
47-728-7197,F,1,1,0,1,352.00,Euro
26-060-8973,F,0,0,1,1,372.25,Dollar
36-372-9727,f,1,0,0,0,261.34,Euro
60-706-7143,F,0,1,0,1,403.88,Euro
12-577-3158,Drink,0,1,0,1,361.08,Euro
49-895-1178,F,0,1,0,0,277.70,Euro
78-530-2667,F,0,1,0,0,389.14,Dollar
51-731-6113,f,1,0,1,0,328.34,Dollar
80-776-4906,f,0,0,1,1,392.99,Dollar
19-773-6704,F,0,1,0,0,399.37,Dollar
53-447-2123,f,0,0,0,1,269.15,Dollar
43-133-3041,Food,1,1,1,0,275.84,Euro
19-482-0197,Drink,0,0,0,1,459.02,Euro
93-642-5532,F,0,1,1,1,331.02,Euro
09-757-5841,F,1,0,0,1,406.19,Dollar
23-309-6203,f,0,0,0,0,384.60,Euro
37-235-1131,f,1,1,1,0,262.48,Dollar
74-076-7563,DR,1,0,1,0,339.66,Dollar
44-695-3965,F,0,1,0,0,268.50,Euro
59-379-2015,F,1,0,1,0,434.23,Dollar
32-848-0575,DR,1,1,1,1,287.87,Dollar
91-957-5308,F,0,0,1,1,483.94,Euro
47-598-1459,f,1,1,1,0,494.45,Euro
62-028-6762,Drink,1,0,1,1,460.57,Euro
97-003-7809,DR,1,0,1,1,264.85,Dollar
18-928-0398,F,0,0,1,1,260.75,Dollar
55-791-3394,f,0,0,0,1,327.77,Euro
46-880-5464,f,0,1,0,0,298.08,Dollar
73-871-3395,Drink,0,1,0,1,305.22,Dollar
43-144-7026,DR,1,1,0,0,333.61,Euro
64-668-7691,Drink,1,1,1,1,392.14,Euro
07-264-7010,Food,1,0,1,0,287.57,Dollar
14-358-0399,f,0,1,1,0,358.09,Euro
96-909-9568,Drink,0,1,1,1,393.77,Euro
09-167-4226,Food,0,0,0,0,420.82,Dollar
26-550-3153,F,1,1,1,0,,Euro
81-510-2305,Drink,1,0,1,0,410.04,Euro
15-846-9968,DR,1,1,0,1,494.73,Dollar
90-015-4617,f,1,0,1,0,395.43,Euro
23-658-6412,Food,1,1,0,1,379.87,Dollar
15-125-9992,F,0,1,1,0,381.87,Euro
77-993-6813,DR,0,1,1,1,328.50,Euro
23-657-1316,F,1,0,0,0,253.58,Euro
22-280-1482,f,0,0,1,1,307.30,Dollar
90-074-1988,F,1,1,1,0,253.94,Euro
40-936-2057,Food,0,0,0,1,346.37,Dollar
26-749-9299,f,0,1,0,0,285.32,Euro
35-802-2780,DR,0,1,0,1,321.11,Euro
15-273-2110,f,0,0,1,1,257.91,Dollar
83-212-7598,Drink,0,0,0,0,378.21,Euro
79-865-9626,Drink,0,0,1,0,490.68,Dollar
70-907-1472,f,0,1,1,0,422.91,Euro
77-620-2043,,1,1,0,1,369.28,Dollar
30-847-5094,Food,0,1,0,1,344.53,Dollar
36-772-7943,f,1,1,1,0,487.11,Euro
24-625-4587,F,1,1,0,0,398.48,Euro
62-326-7633,Food,1,1,0,0,361.36,Dollar
96-853-4876,DR,0,1,1,0,440.68,Euro
20-687-7746,f,1,1,0,0,401.09,Dollar
05-995-1927,,0,1,0,0,266.79,Euro
27-163-9400,f,1,0,0,1,412.35,Euro
04-062-1519,f,1,1,1,1,491.70,Euro
23-726-7948,Food,1,0,0,1,253.40,Dollar
85-467-4721,Drink,0,1,0,1,314.17,Euro
10-159-6526,f,0,1,0,1,392.89,Dollar
64-828-9402,DR,0,1,1,1,250.47,Euro
68-623-3699,Food,0,1,0,1,413.50,Dollar
37-608-1923,DR,0,1,0,1,431.53,Dollar
48-785-9047,Food,1,1,1,0,478.46,Euro
51-500-4318,f,1,1,1,0,276.12,Euro
27-289-6196,f,1,0,0,1,265.25,Euro
90-882-6526,F,1,1,1,1,258.75,Euro
28-321-8930,f,0,0,0,1,361.54,Dollar
71-247-6866,Food,0,1,1,0,263.26,Euro
72-568-4348,Drink,1,0,0,0,428.28,Euro
56-273-3978,F,1,0,1,0,256.11,Dollar
29-587-8295,Drink,0,0,1,1,498.61,Euro
34-961-4131,F,1,1,1,1,445.60,Euro
79-314-1883,f,1,1,1,1,442.21,Dollar
34-002-7202,f,0,1,0,1,415.78,Dollar
33-504-7024,F,0,1,1,0,415.37,Euro
84-676-9064,f,0,0,1,0,304.69,Euro
23-150-2862,DR,0,1,0,0,385.79,Dollar
71-421-2460,Food,1,0,1,1,328.98,Euro
99-526-7583,f,0,1,0,0,,Euro
65-126-6585,DR,1,1,1,0,277.99,Dollar
41-192-5284,f,0,0,0,1,376.03,Dollar
33-426-6391,F,1,0,1,1,347.59,Euro
48-958-2010,DR,0,1,1,1,362.38,Euro
68-742-3410,Drink,0,1,1,0,490.45,Dollar
68-458-1867,Drink,0,0,0,1,464.57,Euro
66-981-0704,Drink,0,1,0,1,268.46,Dollar
48-232-0738,f,1,1,0,0,299.35,Dollar
70-741-2958,f,0,1,0,1,484.30,Euro
20-422-3405,F,1,1,0,0,290.63,Euro
50-510-8972,Drink,1,0,0,1,468.92,Dollar
33-958-9876,DR,0,1,1,1,301.62,Dollar
05-014-1437,F,1,0,0,1,397.47,Euro
75-876-6793,f,0,0,0,0,477.80,Euro
84-707-0471,f,1,0,0,0,287.14,Euro
59-974-3035,,1,1,0,0,296.82,Euro
75-990-5080,DR,1,1,0,1,257.37,Dollar
45-916-8784,F,0,1,1,0,423.96,Euro
32-130-8109,Food,0,1,0,0,328.51,Euro
79-795-2382,DR,1,0,0,1,452.28,Euro
10-988-3171,f,1,1,1,0,276.41,Euro
43-715-9760,Drink,0,0,0,0,457.40,Euro
89-643-7311,f,0,1,0,1,266.79,Dollar
01-770-9074,Food,0,1,0,0,379.48,Euro
