Company,Country,Department-1,Department-2,Department-3,Department-4,Salary,Currency
445879339-X,jod,2,1,2,0,1173.34,euro
596254775-6,egypt,2,2,2,2,680.66,usd
653381770-1,,1,2,,1,1303.09,$
639012575-5,Jordan,1,1,1,2,952.91,$
793712640-X,jod,1,0,0,2,1354.99,usd
130006494-3,egypt,2,1,0,0,1308.93,JOD
034126781-3,egypt,1,0,0,1,1312.61,euro
377067680-7,Kuwait,2,2,1,2,1449.97,USD
994934689-4,jod,1,2,2,0,741.85,JOD
579023210-8,egypt,1,0,0,1,1388.69,USD
764375922-7,Jordan,1,1,1,1,1113.92,USD
337730334-0,Egypt,0,1,0,1,1287.31,usd
192912010-9,Jordan,2,1,2,0,636.13,Euro
589307659-1,jod,1,2,1,1,1253.90,euro
163474820-4,Kuwait,1,2,0,1,1181.02,Euro
138908997-5,egypt,2,0,0,2,1281.80,$
109314629-X,Kuwait,1,0,2,0,1232.49,usd
405998790-5,Kuwait,0,1,2,2,1286.74,$
925007950-8,egypt,2,2,0,0,1422.54,euro
562079746-5,Kuwait,2,0,2,2,1039.82,JOD
155200094-X,Jordan,2,0,2,2,1011.90,$
290010384-3,jod,2,1,2,1,1104.60,usd
287900080-7,egypt,0,2,0,1,823.30,usd
609308196-6,jod,1,0,0,0,1427.26,USD
807657424-2,Jordan,1,0,0,0,1302.17,usd
385036982-X,JOD,1,1,0,2,1033.82,$
459785832-6,Jordan,0,1,2,0,1282.85,JOD
108007664-6,JOD,0,0,2,1,614.23,USD
590743470-8,Jordan,2,1,2,0,921.11,Euro
233641880-0,Kuwait,0,1,2,0,1473.01,usd
929328257-7,Kuwait,0,0,2,2,901.20,JOD
522213524-1,Jordan,0,1,0,1,838.55,Euro
431799939-0,Jordan,1,0,2,0,1117.99,usd
026374117-6,JOD,0,1,1,2,1130.52,USD
306130613-7,Kuwait,1,2,2,2,644.90,usd
510336518-9,Egypt,0,1,2,2,646.59,$
627338153-4,Jordan,1,1,1,0,1212.27,Euro
589507506-1,Egypt,2,0,2,1,1422.10,USD
316371036-0,Egypt,0,2,1,2,663.39,JOD
635668743-6,Jordan,1,1,1,2,963.76,USD
879227861-2,Egypt,0,1,2,2,815.71,JOD
649812040-1,jod,1,0,0,2,1125.48,euro
014919077-8,JOD,1,1,0,2,898.37,euro
891266951-6,egypt,1,0,0,0,1355.40,euro
437306339-7,Egypt,0,0,2,0,956.85,JOD
365441763-9,Jordan,2,1,1,1,1067.58,usd
958239056-5,egypt,1,1,1,0,645.80,USD
903226324-2,JOD,0,2,0,1,607.14,Euro
135497796-3,Egypt,2,2,1,2,1140.77,euro
703551633-6,Jordan,1,2,1,0,806.59,usd
341399390-9,jod,1,2,1,2,1112.18,euro
404651009-9,jod,1,0,2,1,1257.93,$
529159021-1,egypt,0,1,2,0,1097.48,JOD
357569006-5,Egypt,2,2,1,0,864.09,Euro
730284210-8,Jordan,0,0,0,1,895.18,euro
173741743-X,jod,0,2,1,0,899.74,Euro
370444481-2,Jordan,1,1,0,2,633.47,$
491517957-5,Kuwait,2,2,0,1,622.17,USD
786920102-2,jod,0,0,2,2,1048.71,JOD
222966170-1,Jordan,1,2,2,0,887.36,$
682505138-5,jod,0,0,2,1,1175.49,usd
776866408-6,Jordan,0,1,1,2,1179.26,JOD
521083128-0,egypt,1,2,0,0,1115.48,euro
502568251-7,Egypt,0,1,0,0,1080.87,USD
801109374-6,Kuwait,2,1,0,2,1329.36,USD
784871191-9,Egypt,2,2,0,2,1124.83,$
654612714-8,JOD,0,0,2,1,847.60,JOD
125905884-0,Egypt,0,1,0,0,632.47,usd
638406739-0,,0,0,,2,716.63,JOD
013174806-8,Jordan,1,0,0,0,1212.43,Euro
846746218-3,Kuwait,0,0,0,1,1344.82,Euro
795594896-3,Kuwait,0,0,2,2,671.20,$
428303399-5,Egypt,2,1,2,1,615.17,Euro
478909067-1,Kuwait,0,2,1,2,1444.54,JOD
341438617-8,egypt,1,0,1,1,1191.28,USD
320348298-3,JOD,0,1,2,2,1021.37,Euro
531097771-6,Jordan,0,0,1,2,1143.28,USD
834013929-0,JOD,0,1,0,1,1202.08,euro
961020760-X,Jordan,2,2,0,2,1058.14,JOD
628806681-8,egypt,2,2,1,1,644.32,euro
783334196-7,Kuwait,2,2,2,0,1476.72,JOD
615327342-4,Jordan,1,1,0,0,1102.50,$
405220370-4,Kuwait,0,1,2,2,1135.49,Euro
862333442-6,Egypt,1,1,1,2,719.79,JOD
805905093-1,egypt,2,0,0,2,1090.82,usd
098450984-4,Jordan,0,2,0,1,885.47,USD
590063562-7,Egypt,2,2,2,2,1335.14,USD
835732416-9,Jordan,2,0,0,1,1263.75,euro
642518089-7,egypt,1,2,0,2,627.10,usd
880782619-4,egypt,2,2,2,0,1318.35,euro
914455195-9,jod,2,0,1,2,1067.04,euro
538307820-7,Egypt,0,2,1,2,821.18,euro
007925625-2,Jordan,0,2,0,2,938.63,$
773976448-5,Kuwait,0,2,1,2,929.17,Euro
673493219-2,Kuwait,1,1,2,1,1303.97,USD
051261945-X,Kuwait,2,1,1,1,1293.89,USD
162947512-2,JOD,0,2,2,2,1291.36,USD
374432621-7,Jordan,2,2,2,0,1200.55,euro
086383850-2,JOD,0,2,0,1,1106.36,usd
144986308-6,Jordan,0,1,0,1,734.58,usd
679896952-6,Kuwait,2,1,1,1,1227.87,$
489584502-8,Kuwait,0,2,1,2,826.29,$
766162155-X,Kuwait,1,0,2,1,1230.74,Euro
021252777-0,Jordan,0,1,1,2,884.16,JOD
941962495-1,egypt,0,2,0,2,936.78,JOD
154088845-2,JOD,1,1,0,1,1249.99,Euro
907437156-6,Kuwait,0,2,2,2,1214.08,$
575917262-X,Jordan,1,1,2,0,631.84,$
308551026-5,egypt,0,2,0,1,1048.35,usd
003585460-X,Kuwait,1,1,0,2,1427.07,Euro
371144961-1,jod,0,1,2,1,972.41,usd
864009936-7,Jordan,0,2,2,2,889.86,euro
495577327-3,jod,1,2,0,2,1033.27,JOD
297260433-4,Jordan,2,0,0,1,888.33,$
373266103-2,Kuwait,1,2,0,1,1110.75,USD
933404915-4,JOD,1,0,1,0,740.88,$
543834286-5,egypt,0,1,1,0,655.47,$
888077574-X,Kuwait,2,1,0,2,1282.91,USD
463263308-9,Jordan,2,2,2,2,968.05,$
150266071-7,Jordan,0,0,1,1,1458.42,Euro
695330638-6,egypt,1,2,2,2,1403.50,Euro
348123941-6,JOD,0,1,1,1,668.65,USD
234261539-6,JOD,2,0,0,1,875.48,$
921788075-2,JOD,1,1,2,0,1158.28,Euro
545101605-4,JOD,0,2,0,1,1276.38,euro
582313905-5,Jordan,1,1,1,0,735.82,JOD
522697040-4,Egypt,2,1,0,0,881.26,usd
758663481-5,Jordan,1,1,1,2,1037.05,$
700231828-4,jod,0,1,0,0,1087.57,usd
123090752-1,jod,2,1,2,1,1200.85,$
906733809-5,Kuwait,0,0,2,2,983.75,JOD
894021816-7,JOD,0,0,2,2,630.96,$
145013304-5,Kuwait,0,1,1,1,625.08,usd
347253530-X,Kuwait,1,1,2,0,853.31,Euro
846638222-4,egypt,2,0,0,0,820.90,$
989706981-X,jod,0,0,0,1,1179.87,euro
593752313-X,Egypt,2,1,1,1,818.16,USD
637319025-0,egypt,1,1,2,0,801.81,USD
196835982-6,Kuwait,1,2,2,1,699.51,Euro
127147671-1,egypt,2,0,2,0,655.42,Euro
732035359-8,jod,2,2,2,2,1042.29,usd
567466484-6,,0,1,,0,882.46,usd
986735897-X,Jordan,2,1,2,0,1086.92,Euro
652467114-7,Jordan,2,0,1,1,1256.45,JOD
250791122-0,jod,2,2,1,0,806.43,euro
672552102-9,JOD,1,0,1,2,706.42,usd
906722844-3,Jordan,0,1,1,2,1231.27,$
352054852-6,Kuwait,0,0,2,1,908.65,JOD
621577295-X,JOD,1,0,1,1,680.25,JOD
016768544-9,,2,0,,2,1477.61,Euro
782471535-3,Kuwait,2,2,0,1,1245.56,Euro
988789855-4,Kuwait,2,2,2,0,1123.13,usd
610651503-4,Jordan,2,1,2,2,1445.33,USD
291326128-0,Jordan,0,1,2,1,1240.91,Euro
901404534-4,Jordan,1,0,1,0,647.87,USD
165115447-3,egypt,0,2,2,2,1411.08,euro
542951109-9,JOD,1,2,1,0,966.69,JOD
169757631-1,Jordan,2,1,0,2,1439.66,$
414153695-4,JOD,0,1,1,1,962.96,Euro
047130584-7,Kuwait,1,0,0,1,1181.91,Euro
678916590-8,Kuwait,2,2,2,0,1062.94,USD
875764458-6,egypt,1,0,2,2,1359.95,$
680625701-1,Kuwait,1,2,2,2,1120.25,euro
767426293-6,Egypt,0,2,2,2,678.28,usd
287769614-6,egypt,1,2,0,1,675.30,USD
683590395-3,Egypt,1,1,1,2,1067.97,USD
103275917-8,Kuwait,0,0,2,2,810.21,$
487748027-7,Egypt,0,0,0,1,944.38,euro
317222459-7,JOD,0,1,1,1,1430.07,JOD
171932465-4,JOD,2,0,2,2,889.06,JOD
085178175-6,egypt,2,2,0,2,926.46,USD
329196164-1,JOD,0,1,2,2,1258.13,USD
110051092-3,Egypt,2,1,2,0,615.93,euro
140118074-4,Jordan,2,0,1,1,711.71,Euro
854092216-9,Egypt,2,0,0,2,1395.53,euro
224820312-8,jod,0,1,1,0,1346.47,usd
928831880-1,jod,2,1,2,0,1300.18,USD
282239842-9,Jordan,0,2,1,0,1162.36,USD
202772857-0,Kuwait,0,0,2,2,685.19,$
301299137-9,Egypt,1,2,1,2,745.95,$
365091706-8,jod,0,1,0,1,720.62,usd
460130853-4,Kuwait,1,0,0,1,1204.61,usd
921663778-1,JOD,0,0,1,0,1125.14,JOD
892260184-1,JOD,2,1,1,0,1084.02,USD
688587866-9,Jordan,1,2,2,1,1353.30,JOD
788638868-2,egypt,1,0,1,2,1251.29,JOD
085300752-7,jod,0,1,1,2,1284.83,JOD
540134335-3,Kuwait,0,2,1,1,709.15,$
165514000-0,Egypt,1,1,0,0,1194.13,JOD
978451464-8,Kuwait,1,2,2,1,722.11,usd
394216392-6,JOD,0,0,0,0,1246.45,JOD
848688289-3,jod,0,1,2,0,979.24,euro
886689407-9,jod,1,1,0,1,810.22,USD
767846842-3,JOD,0,2,0,1,891.63,euro
888181904-X,Egypt,0,0,0,2,1363.11,$
517138260-3,Jordan,0,2,0,0,1190.40,USD
675245793-X,Kuwait,0,1,1,2,1194.65,JOD
216720809-X,,1,1,,2,1355.46,usd
143878215-2,Kuwait,2,2,2,0,1399.33,euro
933223336-5,JOD,0,0,2,2,971.51,USD
185570125-1,jod,0,2,1,0,1041.24,JOD
549339833-8,Kuwait,2,1,0,2,699.56,$
015946471-4,jod,2,0,2,1,1157.82,USD
627679574-7,JOD,1,1,0,0,1068.45,Euro
001548652-4,Kuwait,1,1,2,1,940.48,USD
206360615-3,Egypt,2,1,0,2,1337.49,USD
606313758-0,jod,2,0,0,2,746.44,JOD
918477418-5,Jordan,2,1,2,1,970.82,usd
676116198-3,jod,2,2,1,0,891.20,USD
529313359-4,Egypt,2,0,2,1,1365.47,euro
933165685-8,JOD,1,2,1,2,1363.24,euro
139385348-X,Egypt,2,2,1,1,1099.31,$
746495811-X,Jordan,0,1,0,2,1184.66,JOD
162134089-9,egypt,1,0,0,2,860.35,usd
556689577-8,Jordan,2,0,1,0,905.24,JOD
277069028-0,Egypt,2,0,0,1,647.78,usd
554507349-3,jod,1,0,0,2,1208.97,usd
502557612-1,JOD,2,1,1,2,838.55,euro
457128547-7,Jordan,1,0,1,2,1114.14,usd
587318052-0,JOD,0,2,0,1,648.08,euro
526884643-4,jod,1,1,2,2,765.77,USD
764829259-9,Jordan,2,0,2,0,606.96,Euro
214953257-3,JOD,1,1,2,0,718.31,JOD
029152640-3,jod,2,2,0,1,1379.18,usd
731936733-5,egypt,1,0,2,2,1452.59,usd
275190578-1,jod,0,1,1,2,1481.24,USD
007687854-6,Kuwait,0,1,0,2,735.68,JOD
195796088-4,JOD,2,1,2,2,993.45,usd
177420740-0,Egypt,0,2,0,2,1062.50,Euro
778941894-7,Jordan,2,0,2,2,936.87,JOD
404139068-0,egypt,0,1,2,1,603.03,JOD
603121334-6,jod,0,0,2,2,1218.01,$
258001151-X,Kuwait,1,2,0,2,738.09,JOD
626158715-9,Egypt,0,2,1,1,1364.36,euro
408095509-X,Egypt,2,1,0,0,989.78,$
370262597-6,jod,0,2,2,2,1007.16,usd
213821754-X,Jordan,1,2,0,2,839.32,euro
017195343-6,Egypt,0,2,1,1,1469.68,JOD
226496528-2,egypt,0,2,0,0,879.03,USD
723215024-5,jod,2,0,1,2,1074.93,JOD
481934878-7,JOD,0,2,2,2,765.48,usd
701222273-5,egypt,1,0,0,0,876.64,Euro
965311972-9,jod,2,0,2,1,1376.58,euro
337910456-6,egypt,0,1,0,0,1122.10,usd
775053523-3,Kuwait,2,2,2,1,772.98,$
918861990-7,egypt,1,0,0,1,1110.93,$
343964982-2,Egypt,2,1,1,2,1468.46,USD
056970782-X,JOD,2,2,2,2,1292.38,$
472478787-2,egypt,2,1,0,1,1333.78,USD
609536474-4,Jordan,2,2,2,2,784.41,usd
441363947-2,Jordan,0,1,2,0,1251.03,$
144726988-8,Jordan,0,1,1,0,796.39,USD
376713542-6,Jordan,2,1,2,1,1304.92,$
056554622-8,Egypt,1,1,0,0,752.36,usd
546874000-1,egypt,2,2,2,1,725.75,JOD
561545384-2,Kuwait,0,2,0,0,790.87,JOD
334776176-6,JOD,1,1,2,2,1308.73,Euro
561402744-0,egypt,2,2,0,2,902.00,$
528873321-X,egypt,0,1,1,2,931.99,$
501606240-4,Jordan,0,0,2,2,822.79,Euro
678241969-6,jod,0,1,1,0,1467.54,Euro
430435340-3,,2,2,,0,661.68,JOD
690151190-6,Kuwait,0,0,1,1,1438.80,usd
001139750-0,Egypt,0,1,2,1,890.89,JOD
058498764-1,JOD,0,0,1,1,664.61,USD
119902433-3,jod,2,0,2,0,699.64,usd
186882410-1,JOD,0,1,0,1,1411.68,Euro
285709836-7,Jordan,2,1,0,2,879.73,JOD
443485592-1,egypt,1,0,0,2,934.32,Euro
278411496-1,JOD,2,2,1,2,1324.68,euro
517807359-2,,1,2,,1,1216.61,JOD
647581490-3,Kuwait,1,0,0,1,1410.79,$
075561691-X,jod,1,1,2,1,1061.72,Euro
397280358-3,jod,2,2,1,2,1291.86,euro
030350205-3,Egypt,0,1,1,1,820.99,Euro
354908093-X,Jordan,1,2,1,2,876.87,$
992728391-1,Jordan,0,1,1,2,1439.74,usd
815841691-8,Egypt,1,2,0,1,1236.60,usd
300184457-4,jod,1,2,2,2,999.26,euro
521882347-3,egypt,1,1,2,0,792.21,Euro
733045724-8,jod,1,2,1,2,941.57,Euro
438335362-2,Egypt,0,1,2,2,1276.23,USD
554808066-0,Kuwait,0,2,1,2,1381.90,euro
488906335-8,Kuwait,0,0,2,1,995.76,USD
490882573-4,jod,1,1,2,1,862.95,euro
620080164-9,JOD,0,1,2,0,1439.33,USD
213613732-8,Jordan,0,0,2,1,775.89,USD
536607848-2,Kuwait,0,0,1,1,1113.69,USD
243492788-2,jod,0,0,2,0,1024.55,euro
820654401-1,egypt,0,2,0,2,960.59,USD
855712431-7,JOD,2,0,1,0,1246.18,Euro
531508454-X,Jordan,2,1,0,2,1444.02,USD
189695380-8,JOD,2,1,0,1,606.97,JOD
712252809-X,jod,0,1,0,1,1159.45,Euro
453630016-3,jod,1,1,2,2,1137.22,JOD
444501543-1,jod,2,0,0,1,731.17,JOD
235274383-4,jod,0,2,1,1,1042.80,USD
661247425-4,jod,0,1,1,1,731.72,usd
155207023-9,JOD,0,1,0,1,883.93,USD
809199643-8,jod,0,0,2,0,1312.28,Euro
020583444-2,jod,1,2,1,2,828.38,euro
288334675-5,egypt,1,2,1,1,767.78,$
746325290-6,egypt,2,2,0,0,702.21,JOD
203158908-3,Kuwait,0,2,1,2,946.20,Euro
166159940-0,Jordan,0,2,1,2,1166.12,$
842895722-3,Egypt,2,1,0,1,1407.67,USD
889155582-7,JOD,2,0,2,2,1021.22,JOD
002257096-9,Kuwait,2,1,1,0,1111.42,JOD
700149030-X,jod,1,2,0,1,1423.67,JOD
765373046-9,Egypt,0,2,0,1,667.98,usd
884495201-7,JOD,1,1,2,1,1332.69,usd
621194787-9,jod,0,0,2,0,812.90,usd
862391792-8,JOD,0,2,0,2,1412.77,Euro
860400884-5,egypt,0,1,2,0,1302.77,$
658872810-7,egypt,0,2,1,2,1395.14,euro
354638802-X,jod,2,1,1,1,1169.47,Euro
956653276-8,Egypt,2,1,1,2,628.60,euro
642004369-7,JOD,1,2,0,0,1402.19,JOD
080306401-2,Kuwait,1,0,0,1,1346.85,$
507089084-0,egypt,2,0,0,2,1306.83,JOD
264558906-5,Egypt,1,2,0,2,643.44,USD
334719360-1,Egypt,0,2,0,0,784.17,USD
551718946-6,Jordan,2,0,2,0,839.57,USD
416141872-8,Egypt,0,0,0,1,1146.95,USD
188407526-6,JOD,2,0,0,2,1311.01,usd
903961631-0,jod,0,1,0,0,1154.02,JOD
521191331-0,Egypt,0,2,1,0,1439.16,$
155858182-0,jod,2,2,1,0,1250.83,euro
322221168-X,egypt,1,1,0,1,1039.20,Euro
126224683-0,Jordan,2,0,1,1,793.01,euro
473719678-9,jod,0,1,2,0,1351.32,JOD
662789848-9,JOD,1,0,2,0,1478.08,usd
012665451-4,Kuwait,0,1,0,0,758.94,euro
014084107-5,Kuwait,0,1,1,2,1177.72,$
364774234-1,JOD,1,1,1,0,839.96,usd
854806904-X,JOD,0,2,1,1,762.50,JOD
438087388-9,jod,2,2,1,0,1324.54,USD
159803097-3,Kuwait,0,0,0,2,902.13,JOD
300920447-7,Jordan,2,1,2,2,1056.13,$
435335587-2,egypt,2,2,2,1,1079.34,JOD
488576959-0,Egypt,2,0,2,2,1093.85,JOD
195867889-9,jod,1,2,1,2,1384.61,JOD
456951016-7,Kuwait,1,1,2,1,938.73,JOD
037873375-3,egypt,1,0,0,1,637.15,USD
028732367-6,JOD,1,1,1,0,1260.99,euro
971996375-1,,1,0,,0,1213.86,JOD
211665192-1,egypt,0,1,2,2,1049.63,$
132422717-6,Egypt,2,1,2,1,957.00,Euro
829855527-9,Kuwait,0,1,1,2,986.72,JOD
381783785-2,egypt,1,2,1,1,1278.84,USD
859699712-1,egypt,1,2,2,1,801.19,USD
271025544-8,jod,0,2,2,2,1052.32,Euro
540322574-9,jod,0,1,2,0,1197.65,euro
572762674-9,Egypt,1,1,0,1,934.01,usd
894304635-9,egypt,0,0,0,2,1484.38,$
418913935-1,egypt,0,2,0,1,893.10,$
162432543-2,JOD,0,1,2,2,625.07,euro
386769594-6,egypt,2,0,0,0,1068.13,USD
460234659-6,Jordan,2,1,1,2,1079.80,JOD
178060305-3,jod,2,0,1,0,1433.92,usd
959100176-2,JOD,1,0,2,2,710.52,JOD
753322683-6,Egypt,1,1,0,2,932.84,usd
487727279-8,Egypt,1,1,1,2,1216.39,JOD
834745885-5,jod,0,1,2,1,1281.21,Euro
995512253-6,Egypt,2,0,2,1,1015.31,Euro
191289489-0,Jordan,0,2,2,1,1435.47,$
202010098-3,JOD,0,0,1,0,1421.16,euro
210552409-5,Kuwait,2,1,2,1,1415.73,$
133284766-8,jod,0,2,1,0,651.68,$
390684072-7,,2,2,,0,862.89,Euro
095698019-8,JOD,1,0,1,1,754.80,$
605723976-8,jod,1,2,1,1,1141.44,usd
903272090-2,Kuwait,2,2,0,0,1490.54,USD
194434512-4,JOD,0,1,2,1,1233.78,usd
022701133-3,Jordan,0,2,0,0,1297.20,JOD
297148073-9,egypt,2,2,0,2,994.74,usd
522435638-5,Egypt,2,2,2,1,1366.73,euro
611027439-9,Kuwait,0,2,0,1,1277.65,usd
126761013-1,jod,0,2,1,0,1310.66,Euro
264005961-0,Jordan,0,1,0,1,810.14,Euro
617149665-0,Kuwait,1,1,1,2,1497.37,$
441448225-9,Jordan,0,0,0,2,951.85,JOD
424193315-7,egypt,0,1,2,0,828.96,$
991061713-7,Kuwait,2,2,2,2,934.81,$
683304265-9,egypt,0,2,2,1,1213.06,euro
677906394-0,jod,1,0,1,2,616.67,usd
888096295-7,egypt,1,1,0,1,1140.86,USD
648569522-2,,1,0,,0,711.66,euro
778777365-0,egypt,2,1,0,0,1140.56,JOD
491609719-X,JOD,1,2,1,2,1477.92,usd
847267708-7,jod,0,1,0,2,1022.16,$
646134765-8,Egypt,1,0,0,2,752.81,USD
634165824-9,Jordan,0,1,1,0,1096.25,euro
300307747-3,egypt,2,1,2,2,1320.62,JOD
178158599-7,egypt,0,2,2,0,957.98,Euro
350133176-2,egypt,1,1,0,0,974.10,usd
404618669-0,egypt,2,1,1,1,842.91,USD
302384758-4,Jordan,1,2,0,2,677.38,USD
563333386-1,Egypt,0,1,0,1,1174.70,JOD
982703265-8,Kuwait,1,0,0,1,988.43,usd
678451063-1,Jordan,2,0,0,2,1188.78,usd
830159699-6,jod,1,1,1,2,991.00,USD
653531062-0,Jordan,0,1,2,2,604.94,JOD
430338917-X,JOD,2,1,2,0,781.25,Euro
867679072-8,Jordan,2,2,0,0,816.23,$
376187922-9,JOD,0,0,0,0,1250.86,$
703321336-0,Kuwait,1,1,2,0,1427.56,euro
478358599-7,Egypt,1,0,1,0,634.28,euro
083413862-X,,1,0,,1,1221.32,$
170573584-3,egypt,2,1,0,1,894.20,Euro
352007253-X,Jordan,0,2,0,1,814.91,usd
635055782-4,jod,1,1,0,1,916.31,USD
053129713-6,jod,1,2,2,0,1424.69,JOD
025540657-6,Jordan,2,2,0,1,1386.49,euro
325438081-9,JOD,0,0,2,2,662.76,USD
197144030-2,JOD,0,0,1,2,1223.69,USD
151678739-0,JOD,2,1,2,0,1394.59,JOD
636368239-8,Jordan,0,2,1,0,1238.46,usd
357458401-6,JOD,2,2,0,2,733.46,JOD
659945580-8,JOD,1,1,2,0,739.18,JOD
643589376-4,jod,1,0,2,0,1157.75,usd
315399967-8,jod,1,0,0,0,1334.68,euro
986264870-8,JOD,0,0,0,2,1407.74,usd
757108980-8,jod,0,0,1,1,1218.71,euro
057311518-4,,1,2,,0,1007.20,Euro
193565782-8,Jordan,0,2,0,2,649.29,Euro
608728724-8,JOD,2,2,0,1,1463.18,Euro
325437236-0,jod,0,1,0,1,1061.69,Euro
861811724-2,Kuwait,0,0,1,2,1145.00,usd
785907954-2,Kuwait,2,0,0,1,1340.89,$
365459111-6,JOD,2,2,0,1,814.81,JOD
144856830-7,JOD,2,2,0,0,700.08,USD
873332769-6,Kuwait,1,0,2,1,850.09,euro
959357765-3,Kuwait,2,0,1,0,626.91,Euro
391597706-3,,1,1,,0,1277.83,USD
393374897-6,Kuwait,1,1,1,1,1137.02,euro
425986169-7,Kuwait,1,2,1,1,1046.41,JOD
681306055-4,Kuwait,0,2,2,0,1080.70,Euro
337334803-X,JOD,1,1,0,2,1418.58,USD
446911233-X,Egypt,0,1,1,1,840.18,JOD
285903992-9,Jordan,2,1,2,1,1368.46,usd
868681608-8,JOD,1,0,0,0,678.27,Euro
630107393-2,Kuwait,0,0,0,2,840.26,USD
210202764-3,jod,1,0,1,1,872.39,USD
912251511-9,,2,1,,0,1327.44,USD
423460979-X,Kuwait,1,0,1,1,698.39,Euro
064172641-4,Jordan,2,1,0,1,1340.30,USD
398357306-1,egypt,0,2,1,0,1053.61,USD
047474382-9,jod,2,0,1,2,1480.60,JOD
226120013-7,JOD,2,2,2,2,935.53,Euro
406204184-7,JOD,0,1,0,1,1019.25,USD
256733534-X,egypt,1,1,2,2,823.12,$
662038555-9,Jordan,0,0,2,2,1118.55,usd
000045118-5,JOD,2,1,0,0,1382.37,$
184663664-7,Egypt,1,2,1,2,746.11,euro
068884239-9,JOD,0,1,1,0,992.61,Euro
692729930-0,Egypt,1,0,0,2,1222.51,euro
715397458-X,Egypt,2,0,2,2,745.04,JOD
933166573-3,JOD,1,1,2,2,948.74,euro
223312582-7,Kuwait,0,1,0,2,1105.98,USD
897375546-3,Jordan,2,0,2,0,684.68,euro
219879783-6,egypt,2,0,2,2,1435.42,usd
503558653-7,egypt,0,2,0,2,987.63,JOD
398198944-9,egypt,2,1,1,2,1130.92,JOD
707336783-0,JOD,2,2,2,0,1155.03,euro
933377572-2,egypt,2,0,2,0,810.90,$
822152114-0,,2,1,,1,841.69,Euro
876741939-9,Egypt,2,1,1,1,1408.99,euro
737432435-9,egypt,0,2,1,2,649.72,usd
265911715-2,Jordan,2,2,2,1,697.75,USD
763814424-4,jod,0,1,0,0,1333.79,euro
781529777-3,jod,1,2,2,1,786.87,usd
136001886-7,Jordan,1,0,0,1,899.64,$
517206258-0,JOD,0,2,0,0,1377.17,$
175002754-2,,0,1,,2,1123.41,usd
141573421-6,egypt,0,1,2,1,1361.11,JOD
009202213-8,jod,1,0,2,1,1077.69,JOD
321834450-6,Egypt,2,2,1,0,1063.87,$
502522967-7,Egypt,1,1,1,2,1430.07,USD
515802343-3,jod,0,2,0,1,618.98,Euro
801798615-7,JOD,1,2,0,0,719.11,Euro
832434887-5,JOD,1,2,2,1,678.42,USD
394790000-7,JOD,1,0,0,0,1339.41,usd
258511594-1,Egypt,2,1,0,0,1399.26,$
635835881-2,jod,0,2,0,2,1042.25,JOD
739949657-9,Egypt,0,2,1,2,964.40,$
548276315-3,egypt,2,2,2,1,1124.61,JOD
158945680-7,JOD,0,1,1,2,1186.14,euro
173642571-4,Jordan,2,0,1,0,1228.65,usd
339633457-4,egypt,2,1,1,2,1056.83,USD
639487193-1,Egypt,0,1,0,0,827.50,USD
967696089-6,Egypt,0,2,1,2,1397.68,USD
265287476-4,Jordan,1,1,2,0,1454.99,$
142123733-4,JOD,0,2,1,1,971.77,USD
863033891-1,Jordan,0,1,0,0,1065.21,$
634263525-0,egypt,2,2,1,2,1111.06,euro
153368886-9,Jordan,0,0,0,2,1125.74,$
796814780-8,Egypt,0,0,0,2,1229.14,JOD
904668722-8,Kuwait,1,1,2,2,1349.75,USD
791828714-2,egypt,1,2,0,2,801.58,USD
892703824-X,Egypt,1,1,0,0,1461.13,euro
475985572-6,jod,1,0,2,2,1281.11,Euro
452608875-7,jod,1,0,2,2,897.50,usd
577202988-6,Kuwait,2,1,2,2,773.91,JOD
162576824-9,egypt,0,0,2,1,754.93,$
950849430-1,egypt,0,1,2,1,1009.93,$
501869062-3,egypt,0,0,0,0,1284.42,euro
449101425-6,Kuwait,0,1,1,2,923.06,usd
016437433-7,jod,1,2,2,2,1281.29,USD
656815803-8,egypt,0,2,1,2,1083.67,$
477897272-4,Jordan,1,0,2,1,1166.31,usd
621062456-1,JOD,1,1,1,2,1399.86,Euro
960421392-X,Kuwait,2,1,1,1,827.06,$
490430281-8,Kuwait,0,2,1,1,964.51,USD
071733121-0,Kuwait,1,0,1,2,1305.58,USD
367277332-8,Kuwait,0,0,0,1,909.57,euro
232957583-1,Kuwait,2,1,1,0,952.27,USD
377482506-8,Kuwait,2,1,0,1,1269.33,euro
057099810-7,JOD,2,2,0,0,1047.91,Euro
883925488-9,Jordan,2,2,1,0,757.85,euro
548263609-7,JOD,0,0,0,1,1059.03,USD
816022389-7,Egypt,2,0,2,0,871.12,usd
176145873-6,jod,1,2,2,1,903.25,USD
110450385-9,Kuwait,0,0,1,2,984.30,JOD
384548893-X,Kuwait,1,1,1,2,625.81,usd
604545253-4,egypt,0,2,0,0,1020.78,euro
886901822-9,Jordan,1,2,0,2,884.44,$
753745413-2,Kuwait,2,0,2,1,892.79,euro
003900243-8,jod,0,1,1,2,996.22,JOD
635213061-5,JOD,0,2,1,1,812.32,USD
003296469-2,jod,0,0,0,2,672.52,euro
174792536-5,Egypt,0,2,2,2,964.82,JOD
166015398-0,Kuwait,0,0,0,2,644.55,$
055252373-9,Kuwait,1,1,0,0,1430.65,usd
582229161-9,Jordan,2,0,0,1,731.62,Euro
