Item_id,Item Type ,Store1,Store2,Store3,Store4,Sales,Currency
11-313-4300,Drink,0,1,0,1,437.27,Euro
43-767-1712,f,0,1,1,1,350.75,Dollar
11-390-6988,f,1,0,0,1,364.11,Dollar
61-284-9854,F,0,0,1,1,426.61,Euro
29-488-2685,Drink,0,0,0,0,403.50,Dollar
40-738-5601,DR,1,1,1,0,438.10,Dollar
00-994-4841,DR,1,1,1,0,256.40,Dollar
43-546-2597,DR,0,1,1,0,290.40,Euro
77-626-0413,Drink,1,0,1,0,374.40,Dollar
87-830-9909,Drink,0,0,1,0,398.76,Euro
39-560-3767,DR,1,1,1,1,303.10,Dollar
75-890-4772,Drink,0,1,0,0,332.61,Euro
99-889-9285,Drink,0,1,0,1,487.33,Dollar
60-774-8034,DR,1,0,1,1,465.14,Euro
70-489-6627,F,1,1,1,1,277.49,Euro
76-287-3452,f,1,0,1,1,315.05,Euro
48-895-8656,Drink,1,0,1,0,446.46,Dollar
61-402-4208,Drink,1,0,0,1,360.13,Euro
39-887-9397,Drink,0,0,1,1,446.13,Euro
21-200-9254,Drink,1,1,0,1,313.11,Euro
56-758-4511,f,0,1,1,0,482.93,Dollar
54-656-8460,Drink,0,0,1,1,405.17,Dollar
50-898-6994,F,0,0,0,1,366.84,Euro
68-352-5524,Drink,1,0,0,1,413.28,Euro
02-429-6447,f,1,0,1,1,252.97,Dollar
96-150-8505,Food,0,1,1,0,465.76,Euro
24-975-7641,Food,1,1,0,0,428.55,Euro
37-283-4736,Drink,1,1,1,1,383.28,Dollar
35-090-3654,Food,1,1,0,1,473.70,Euro
71-374-6084,Drink,0,0,1,1,277.60,Dollar
52-851-9830,Food,1,1,0,1,429.10,Dollar
34-404-0794,Drink,0,0,1,1,386.59,Euro
97-142-8696,F,0,1,0,1,295.73,Dollar
79-577-1858,F,0,1,0,0,406.62,Euro
18-556-5066,F,1,0,1,1,383.78,Euro
48-236-1251,F,0,1,1,0,338.47,Dollar
99-658-3256,Drink,0,0,1,1,409.44,Dollar
88-372-1956,F,0,1,1,1,374.92,Dollar
09-825-1977,F,1,1,1,1,398.59,Euro
51-774-0564,Drink,1,0,1,0,323.17,Euro
64-141-1760,,1,0,0,1,428.56,Dollar
48-093-2521,f,0,0,1,0,495.88,Dollar
58-732-8026,DR,1,1,0,1,302.68,Euro
61-452-8759,Drink,1,1,0,1,288.00,Dollar
83-798-1390,F,0,0,1,1,277.45,Euro
05-748-9193,F,0,1,1,0,486.52,Dollar
53-050-9463,Food,1,1,0,0,341.16,Dollar
56-217-2244,Drink,0,0,0,0,438.72,Dollar
66-683-2557,f,0,1,1,0,475.19,Euro
16-891-4466,Drink,1,1,0,1,259.39,Euro
03-466-5179,Drink,0,0,0,0,377.25,Dollar
79-682-0164,Drink,0,1,0,0,,Dollar
59-449-4763,DR,0,0,0,0,339.91,Dollar
28-159-7800,f,0,0,0,0,466.93,Euro
48-006-0699,Drink,1,1,0,1,264.25,Dollar
79-217-0076,F,0,1,1,0,431.42,Dollar
23-387-6639,Food,1,0,0,0,366.42,Dollar
87-053-2897,Food,1,1,0,0,318.42,Dollar
23-560-1318,DR,1,1,1,1,364.15,Euro
13-718-6349,f,0,0,1,1,350.26,Dollar
77-561-2760,DR,1,0,1,1,394.62,Dollar
27-720-2556,F,0,0,1,0,499.57,Dollar
03-180-7987,Food,1,1,0,0,455.71,Euro
14-307-4102,f,0,0,0,0,433.51,Dollar
24-423-0923,f,0,0,0,1,309.81,Euro
75-834-2955,f,1,0,1,0,474.21,Euro
24-432-3327,F,1,1,0,0,490.33,Dollar
80-753-8963,DR,1,0,1,1,411.16,Euro
46-534-6632,f,0,0,1,0,427.46,Dollar
67-096-0283,f,1,1,1,0,441.40,Euro
90-188-1960,f,1,1,0,1,317.71,Euro
30-293-5330,Drink,0,1,0,0,288.50,Euro
28-911-4171,DR,1,1,1,0,409.78,Euro
74-414-4762,DR,1,0,1,0,373.19,Dollar
20-559-0356,Food,0,1,0,0,363.89,Dollar
97-495-8386,Food,0,0,0,0,439.05,Dollar
49-694-6156,Drink,0,0,1,0,345.93,Dollar
11-728-6387,F,1,0,0,0,329.99,Euro
53-854-2983,Drink,0,1,0,1,480.39,Dollar
70-446-3929,Food,0,0,0,1,382.72,Euro
31-024-2067,Food,0,1,1,1,318.68,Euro
72-679-9833,Drink,0,0,1,1,457.71,Euro
55-960-7581,DR,1,1,1,1,384.67,Euro
49-750-8362,F,1,1,1,0,355.08,Dollar
93-130-1461,DR,0,0,0,1,275.93,Euro
53-087-2410,Food,0,0,1,0,359.88,Dollar
74-631-2931,F,0,0,0,0,458.40,Euro
30-614-0634,,1,0,1,0,430.43,Dollar
00-585-7629,Food,0,1,0,1,421.29,Euro
70-940-0810,Drink,1,1,1,0,333.78,Dollar
17-460-8709,f,1,1,1,1,325.02,Dollar
65-314-8389,F,1,0,1,1,449.91,Dollar
25-578-9305,Food,0,1,0,0,390.97,Dollar
21-557-6541,Food,1,1,1,1,465.86,Euro
43-495-5474,Food,0,1,0,0,367.25,Euro
44-257-0907,f,0,1,1,0,389.28,Dollar
16-711-7503,F,0,0,1,0,313.58,Euro
20-283-1273,Drink,1,0,0,1,427.70,Dollar
80-120-2515,DR,1,1,0,1,406.64,Euro
22-801-5554,DR,1,1,1,0,491.40,Euro
94-790-9082,Food,1,0,1,0,265.26,Euro
00-120-0529,Food,1,0,0,1,467.06,Dollar
84-483-4840,Drink,0,0,1,1,279.53,Euro
74-372-3764,Food,1,1,1,0,427.60,Euro
03-291-6839,Food,0,1,0,0,352.16,Dollar
42-230-3384,Food,0,0,1,1,497.69,Dollar
40-794-3373,DR,0,1,1,0,271.18,Dollar
69-371-0001,F,0,1,0,0,387.56,Dollar
97-846-1224,Food,1,1,1,1,496.39,Euro
07-342-6403,f,0,1,1,0,406.89,Euro
66-471-8269,Drink,0,1,1,1,446.70,Euro
41-876-9384,f,0,1,1,0,422.37,Dollar
03-410-5421,Food,1,0,0,1,368.23,Euro
47-391-5268,,0,0,0,0,441.66,Dollar
14-453-5777,Food,1,1,1,0,377.89,Euro
60-585-3791,F,1,1,1,0,341.29,Dollar
95-197-8071,Food,0,1,0,1,387.50,Dollar
48-475-9061,f,1,0,1,1,406.77,Euro
77-429-7056,DR,0,1,0,0,470.79,Dollar
30-757-0892,DR,1,0,1,1,286.62,Dollar
86-431-9314,Food,1,0,0,1,332.09,Euro
48-332-5010,DR,1,1,1,0,313.35,Dollar
53-732-7931,Drink,1,1,1,0,334.17,Euro
23-563-4134,DR,0,1,1,1,360.72,Dollar
59-459-9259,DR,1,0,1,0,262.18,Euro
58-256-2979,Food,1,0,0,1,401.71,Dollar
12-641-9729,F,1,0,0,1,266.51,Dollar
35-040-4341,F,0,1,0,1,375.13,Euro
73-356-0011,F,0,1,1,1,444.54,Euro
84-176-5593,f,1,0,1,0,257.12,Dollar
56-561-7567,f,0,1,0,0,257.91,Dollar
13-616-9343,Drink,0,0,1,1,387.16,Dollar
27-412-3971,F,0,1,0,1,309.13,Dollar
00-328-5495,Food,0,0,1,1,426.82,Euro
44-822-2411,DR,1,0,1,1,310.58,Euro
24-475-4162,DR,0,1,0,0,299.99,Dollar
50-271-9729,F,0,1,0,0,317.38,Dollar
82-939-6338,F,0,0,1,1,364.88,Dollar
89-406-3682,Drink,0,1,0,0,484.36,Euro
78-666-9931,f,1,1,1,0,369.09,Euro
47-688-3480,F,0,1,0,1,265.81,Dollar
97-175-6415,DR,1,0,0,1,495.59,Dollar
24-614-3828,DR,1,1,1,0,265.56,Dollar
16-954-8456,DR,1,0,1,0,413.68,Euro
55-632-0402,,1,0,0,1,484.24,Dollar
20-660-7478,f,0,0,1,1,269.94,Dollar
23-478-9227,F,0,1,0,0,398.82,Dollar
33-216-0372,Food,0,1,0,1,285.30,Euro
03-827-9129,F,0,1,1,0,497.13,Euro
24-266-7840,f,0,0,1,1,401.40,Dollar
55-146-8621,F,0,1,0,1,393.87,Euro
93-767-9656,Drink,0,1,1,0,314.66,Dollar
23-296-6144,DR,0,0,1,0,300.02,Euro
99-966-0703,F,1,1,0,1,346.72,Dollar
98-540-8314,F,1,0,0,0,430.16,Euro
26-331-1702,Drink,1,1,1,0,333.90,Dollar
04-572-4431,f,0,1,0,0,281.96,Dollar
93-851-4012,f,1,0,0,1,433.65,Euro
75-571-7420,F,0,0,1,1,367.26,Dollar
90-321-8857,DR,0,0,0,0,489.02,Dollar
82-382-5523,F,0,0,1,1,486.68,Dollar
50-227-8416,f,1,1,0,0,280.84,Dollar
89-440-1695,f,0,1,1,0,288.06,Euro
75-436-6389,Food,0,0,0,1,466.87,Dollar
57-194-3139,F,1,0,1,0,483.42,Dollar
60-887-8411,Food,1,0,1,0,251.27,Dollar
52-175-2806,f,0,1,1,0,436.17,Dollar
61-067-9789,f,0,0,0,0,351.23,Euro
96-752-0428,Drink,0,0,0,1,492.72,Euro
64-803-2271,F,1,1,0,0,428.05,Dollar
46-661-1310,DR,0,0,1,1,256.34,Dollar
57-971-1876,F,1,1,1,1,414.69,Euro
74-519-9125,f,1,1,0,0,416.10,Dollar
82-230-9515,DR,0,0,0,1,296.40,Euro
32-027-8151,Food,1,0,0,1,488.02,Dollar
44-648-4389,F,1,0,0,1,397.47,Dollar
86-307-6580,DR,1,1,1,1,402.76,Dollar
91-767-4045,Food,1,1,0,0,422.09,Dollar
25-882-5822,Food,1,0,0,0,299.10,Euro
24-821-0393,Food,1,1,0,0,253.09,Euro
85-678-6315,Drink,0,1,1,1,319.43,Dollar
53-339-1637,DR,0,0,1,1,287.64,Euro
75-646-8386,Drink,1,1,1,0,271.42,Dollar
40-227-9620,Food,0,0,0,1,496.56,Dollar
96-416-4938,Drink,1,0,1,0,349.56,Dollar
87-665-4665,Drink,0,0,1,1,393.35,Euro
96-814-6918,f,1,0,1,0,483.03,Dollar
54-862-0860,Drink,1,1,1,0,475.06,Dollar
22-425-0777,Drink,0,1,0,0,440.31,Euro
30-285-2177,DR,1,1,1,0,454.14,Euro
05-766-1178,f,1,0,0,0,346.86,Dollar
26-470-5899,F,1,0,0,0,390.97,Euro
55-699-5118,DR,1,1,0,0,346.22,Euro
18-751-5622,Food,0,0,1,0,418.53,Euro
07-332-3907,f,1,0,1,1,426.00,Euro
75-771-9044,Drink,0,1,0,1,292.49,Euro
65-588-9785,f,0,1,0,1,397.68,Dollar
03-715-6066,DR,0,1,1,0,493.38,Dollar
64-392-8982,DR,1,1,0,0,434.91,Dollar
20-668-1153,DR,0,0,1,0,269.50,Dollar
40-176-3468,f,1,0,0,0,426.96,Euro
66-266-9536,F,0,1,0,1,395.51,Dollar
04-731-5185,DR,1,1,1,0,258.44,Euro
90-785-5305,Food,1,0,1,1,421.48,Euro
53-564-6049,Drink,1,1,1,0,385.06,Dollar
15-147-9844,,1,0,1,0,275.10,Dollar
26-604-6797,F,1,1,1,1,313.65,Dollar
52-097-9025,f,1,1,1,0,406.27,Euro
44-188-9032,F,0,0,0,1,307.04,Dollar
57-855-3548,DR,1,0,1,0,388.48,Euro
22-160-7615,Food,0,0,1,1,459.99,Euro
94-303-5983,f,1,1,1,0,,Euro
94-437-5202,f,1,0,0,0,400.39,Dollar
60-841-0982,F,1,1,1,0,413.03,Euro
25-917-6114,F,0,1,1,1,478.58,Euro
73-468-0948,Food,0,1,0,0,270.83,Dollar
58-759-9905,DR,1,1,0,1,,Euro
45-976-5081,F,0,1,0,1,304.28,Euro
34-680-9225,Food,0,1,1,1,324.70,Euro
60-081-5440,Drink,1,1,0,1,331.21,Euro
72-674-6533,Food,0,0,0,1,397.06,Dollar
68-819-3017,Food,0,1,0,0,328.75,Euro
60-742-4571,DR,0,1,1,1,359.79,Dollar
64-619-1485,DR,1,1,1,1,384.17,Dollar
52-446-2020,DR,1,0,0,0,291.54,Euro
06-808-4247,DR,1,1,0,0,372.11,Dollar
91-265-3568,,1,1,1,1,292.71,Dollar
67-985-3513,DR,1,1,1,0,443.38,Euro
56-801-7443,DR,0,0,1,1,320.67,Dollar
55-275-0900,DR,0,0,0,1,364.37,Dollar
86-704-9306,Food,1,0,1,1,482.13,Dollar
97-068-1825,Food,0,1,0,0,263.28,Euro
20-871-6392,f,0,0,1,0,420.10,Dollar
37-882-7917,Food,1,0,1,1,435.12,Euro
97-687-4195,DR,1,1,1,1,267.20,Dollar
36-384-0399,,0,1,1,1,321.37,Dollar
33-999-9266,Drink,1,0,0,0,370.46,Euro
17-547-5029,Drink,0,0,1,1,375.93,Dollar
60-695-7274,DR,1,1,1,0,393.73,Dollar
54-250-4119,f,1,0,0,1,277.57,Euro
70-448-1727,Drink,0,1,0,0,496.24,Dollar
24-386-0249,Food,1,0,1,1,332.90,Dollar
14-331-8899,Drink,0,0,1,0,399.76,Dollar
42-404-1022,F,0,0,1,1,449.85,Euro
39-500-3054,Drink,0,0,0,0,498.80,Euro
39-573-7471,f,0,0,1,0,327.55,Euro
56-286-8076,f,1,1,0,1,474.37,Dollar
62-558-1680,DR,0,0,0,1,466.01,Dollar
29-677-7405,F,0,1,0,1,280.31,Euro
71-914-2713,Food,1,0,1,0,318.85,Euro
54-092-4182,Drink,0,1,1,1,337.94,Dollar
30-109-9667,f,0,1,1,0,419.81,Dollar
44-669-1356,DR,1,0,0,1,361.28,Euro
11-087-4528,f,1,0,1,1,281.62,Dollar
64-647-5593,Drink,1,0,1,0,338.83,Euro
21-755-6083,F,1,0,0,0,296.55,Euro
99-767-8580,,1,0,1,0,322.46,Euro
38-329-0198,F,0,0,1,1,354.87,Dollar
35-605-6200,Drink,0,0,1,0,285.03,Euro
94-821-6807,Food,0,1,1,0,368.00,Dollar
37-480-5773,Drink,1,1,0,1,402.61,Dollar
57-529-7418,F,0,0,0,0,250.33,Euro
98-166-8344,DR,1,1,0,1,283.61,Dollar
75-377-6001,f,1,0,0,0,461.69,Euro
64-496-3538,DR,1,1,0,0,298.54,Euro
86-554-0891,Drink,1,0,0,1,433.96,Euro
25-353-3028,Food,1,0,1,1,460.47,Dollar
82-659-2140,f,0,1,1,1,,Dollar
48-213-8479,Drink,1,0,0,0,335.43,Dollar
08-874-5239,Drink,0,0,1,1,284.50,Dollar
07-235-9657,DR,0,1,1,1,495.33,Euro
44-372-4823,F,1,1,1,1,262.40,Euro
90-064-8864,DR,0,1,1,1,409.63,Dollar
01-898-9256,DR,1,0,0,1,497.96,Dollar
95-840-6225,Drink,0,0,1,1,415.55,Euro
42-456-3989,Drink,1,1,1,1,276.81,Euro
36-879-4093,Drink,1,1,1,0,297.16,Dollar
44-438-9829,Drink,1,1,1,1,401.51,Euro
42-132-3231,Drink,1,1,1,1,345.75,Euro
17-814-6406,F,1,0,1,0,477.81,Euro
40-074-9785,DR,1,1,1,1,250.89,Dollar
74-371-7118,Drink,1,1,0,1,405.31,Dollar
72-264-5548,DR,0,1,1,0,465.49,Euro
43-118-7402,Drink,0,1,1,1,422.59,Dollar
97-842-1477,Food,0,1,1,0,251.34,Euro
02-485-3874,Drink,0,1,0,0,480.38,Euro
80-399-4097,F,0,1,1,1,331.04,Dollar
07-258-3346,f,0,1,1,0,423.22,Euro
43-887-9905,Food,0,1,1,0,306.48,Euro
17-044-3689,Food,0,1,1,0,357.55,Dollar
84-840-3101,Drink,0,0,0,0,368.05,Dollar
05-265-0929,f,0,1,0,1,414.96,Euro
20-609-6081,DR,1,0,0,0,412.99,Euro
38-007-8251,DR,1,1,0,1,424.34,Euro
92-973-9970,Drink,0,1,0,0,260.72,Euro
83-727-2402,F,0,0,0,1,447.78,Euro
34-330-2336,DR,1,1,0,1,341.21,Euro
58-655-3031,Drink,1,0,1,0,370.21,Dollar
25-481-5780,Food,0,0,1,0,442.23,Euro
25-982-3087,DR,0,1,0,0,287.28,Dollar
33-852-3908,DR,1,0,0,0,305.64,Dollar
87-464-1008,DR,0,1,1,0,435.21,Dollar
68-529-6686,Food,1,1,0,0,390.55,Euro
55-598-3407,Drink,1,0,0,1,464.68,Euro
65-557-7591,f,0,1,0,1,488.70,Euro
28-706-7240,Food,0,0,0,0,470.59,Dollar
05-421-7997,DR,1,1,1,1,262.56,Dollar
37-689-9197,Drink,0,0,1,0,424.88,Dollar
09-637-3414,F,1,0,0,0,333.07,Euro
22-307-9289,Food,0,1,0,0,355.55,Dollar
96-718-4222,F,0,0,1,0,496.46,Euro
33-223-9581,DR,0,1,0,0,349.10,Dollar
67-459-0258,DR,1,1,1,1,296.70,Euro
84-391-6307,Food,1,0,1,0,318.54,Dollar
48-813-4291,Drink,1,0,0,0,317.30,Dollar
10-025-8474,F,0,1,0,0,325.51,Euro
78-181-0116,Food,0,1,1,0,390.76,Euro
05-203-6182,f,1,1,1,0,288.44,Euro
86-614-7892,F,1,0,0,1,347.50,Dollar
50-589-4854,DR,1,1,0,0,406.18,Dollar
31-971-8306,f,0,1,0,1,259.07,Dollar
39-247-6600,F,0,0,1,0,387.49,Euro
96-763-3548,F,1,0,1,0,336.96,Euro
19-321-0217,f,0,0,0,0,277.27,Euro
28-513-1767,F,0,1,0,0,373.06,Dollar
02-643-9145,Drink,1,1,1,0,393.32,Euro
28-511-2173,f,0,0,0,1,489.08,Dollar
17-114-4395,f,0,1,1,1,422.79,Euro
44-312-3226,DR,1,0,0,0,397.53,Euro
96-584-8958,F,1,0,0,1,347.90,Euro
51-332-4257,f,1,0,1,0,440.35,Euro
68-371-9947,F,0,0,1,1,290.14,Euro
14-395-8956,f,1,1,1,0,434.57,Euro
85-669-2306,Drink,1,1,1,1,363.67,Dollar
14-966-4043,Food,0,1,0,1,447.99,Euro
86-827-3213,Food,1,0,0,1,486.96,Euro
63-103-7746,F,0,0,1,0,270.57,Euro
90-420-4556,Food,0,0,0,1,347.87,Dollar
99-009-5294,Food,1,0,0,0,320.11,Dollar
97-748-6050,F,0,0,1,0,269.57,Dollar
70-924-9329,f,1,0,1,0,414.56,Dollar
35-531-4365,,0,1,0,0,423.05,Dollar
69-120-6751,f,1,0,0,0,396.95,Euro
01-239-8727,Food,0,1,0,1,472.07,Euro
64-711-9977,DR,1,0,1,0,414.80,Euro
87-803-2912,Food,1,0,0,1,397.03,Euro
09-053-8022,Food,1,0,0,0,485.60,Euro
71-875-9344,f,0,0,0,1,396.14,Euro
28-720-7313,Food,1,1,1,1,455.72,Dollar
04-139-9098,Drink,1,1,1,1,370.33,Dollar
42-364-6751,Drink,0,1,1,0,323.20,Dollar
59-528-3290,Food,0,1,1,1,471.55,Euro
06-337-8337,Food,0,1,1,1,365.88,Dollar
36-959-1109,f,1,1,1,0,333.29,Dollar
37-611-6142,Drink,0,0,1,1,368.88,Dollar
11-715-2189,F,0,0,0,1,324.40,Euro
39-094-3366,Drink,0,0,0,1,449.46,Dollar
58-085-4805,F,1,0,0,1,461.38,Euro
24-811-9708,Drink,1,1,0,0,496.81,Euro
76-300-3617,F,1,0,0,1,350.04,Euro
90-852-7995,f,0,0,1,1,340.32,Euro
30-042-1645,Drink,0,1,1,0,275.16,Dollar
70-907-4834,DR,0,1,0,1,310.79,Dollar
10-950-9487,Food,1,0,1,1,341.27,Euro
53-745-8999,F,1,0,1,1,442.77,Euro
54-506-2542,Food,1,1,0,0,458.44,Dollar
64-048-1332,F,0,0,1,1,266.43,Euro
67-340-6011,Drink,0,0,1,1,442.09,Dollar
98-817-4059,Food,1,1,0,0,299.37,Euro
61-803-6822,Food,0,0,1,0,323.71,Dollar
56-479-8733,Drink,1,0,1,0,329.50,Euro
29-125-5661,f,0,1,1,1,464.21,Dollar
24-081-6904,f,1,0,0,1,439.81,Dollar
29-922-4569,Drink,0,0,1,0,411.15,Euro
16-752-1199,Drink,0,0,1,0,376.82,Dollar
90-614-5148,F,1,1,0,1,305.37,Euro
70-732-2617,Food,1,0,1,0,329.15,Dollar
75-146-7622,f,0,1,1,0,429.88,Euro
93-020-0254,,0,0,1,1,444.02,Dollar
95-027-8408,Drink,1,0,1,1,367.52,Euro
98-819-4387,Food,0,0,0,1,418.20,Euro
49-451-6081,f,0,1,0,0,478.43,Dollar
09-983-6462,DR,1,1,0,0,265.88,Dollar
55-060-1557,F,1,0,1,0,273.67,Dollar
12-604-6728,Food,1,1,0,1,397.28,Dollar
63-193-7057,Drink,1,0,0,1,474.53,Euro
91-680-2907,Drink,1,1,0,1,435.00,Euro
49-641-0554,F,0,1,1,0,392.78,Euro
11-400-3030,DR,1,1,1,0,305.23,Euro
24-387-2480,Drink,0,0,0,0,410.55,Dollar
85-441-2917,Drink,1,0,0,1,251.45,Euro
36-923-6519,F,1,0,0,0,472.85,Dollar
55-133-6905,F,1,1,1,0,456.74,Dollar
59-909-8756,Drink,1,1,1,0,328.32,Euro
41-988-7607,Drink,1,0,0,0,315.17,Euro
67-508-4670,f,0,1,1,1,424.97,Dollar
83-869-9014,Food,0,0,0,1,318.54,Euro
35-649-8805,DR,0,1,1,0,345.25,Euro
91-004-0184,Food,0,0,0,1,381.39,Euro
80-706-6132,DR,0,1,0,1,252.89,Dollar
39-137-1688,Food,0,1,1,0,384.54,Dollar
07-856-4331,f,0,1,0,0,490.79,Euro
24-532-9777,f,0,1,0,1,427.72,Euro
77-681-2421,Food,0,0,0,0,323.92,Dollar
01-401-5032,DR,0,0,1,0,458.48,Euro
29-138-4600,F,1,0,1,0,260.54,Euro
84-445-5624,F,1,0,1,1,343.56,Dollar
13-829-1601,Drink,0,1,0,0,345.27,Euro
55-309-2055,f,1,1,0,1,305.92,Euro
79-262-9560,DR,0,0,0,0,276.37,Euro
62-539-3398,Food,0,0,0,0,451.15,Dollar
21-522-2341,Drink,1,0,1,1,253.12,Dollar
20-991-9489,F,0,1,0,0,439.39,Dollar
21-583-6647,Drink,0,1,0,0,394.03,Euro
88-191-6940,DR,0,1,0,0,310.78,Euro
02-271-5793,DR,0,0,0,0,393.09,Euro
37-900-7036,F,1,0,0,1,258.19,Dollar
36-330-1934,f,1,0,0,0,338.80,Euro
68-648-1370,Food,1,1,1,0,472.65,Dollar
07-841-7712,Drink,0,0,1,0,473.14,Euro
25-774-5903,f,1,1,1,0,334.90,Euro
21-274-6114,DR,0,1,0,1,345.82,Dollar
35-530-0191,Food,1,1,0,1,409.26,Euro
79-661-3013,,0,1,0,1,435.09,Euro
75-108-0813,DR,0,0,1,1,469.06,Dollar
14-955-6044,Food,1,0,1,1,369.14,Dollar
95-098-3081,f,0,1,0,0,384.84,Dollar
57-413-9379,Drink,0,1,0,0,426.97,Dollar
09-505-3379,,0,1,0,0,262.39,Euro
69-106-4535,f,1,0,1,1,430.76,Dollar
16-131-9247,Drink,0,0,0,1,369.57,Euro
95-067-6146,Food,0,0,1,1,453.59,Euro
97-550-3343,Food,0,0,0,0,460.69,Euro
01-380-3264,Drink,0,1,1,1,408.82,Euro
22-971-8290,,1,1,1,1,375.29,Euro
47-303-6226,Drink,1,1,0,0,492.28,Euro
10-793-4398,DR,1,0,0,1,483.54,Dollar
46-069-5017,f,0,0,0,1,409.53,Euro
93-859-5037,F,1,0,1,1,379.78,Dollar
50-186-0314,DR,0,1,1,1,322.64,Euro
23-420-5941,F,1,1,0,0,265.87,Dollar
45-786-8584,F,0,0,0,0,275.09,Euro
78-501-2530,f,1,1,0,0,400.50,Euro
16-297-6255,DR,0,0,0,1,392.81,Dollar
58-789-2896,f,1,1,1,0,358.85,Dollar
83-243-8359,Food,0,1,1,0,447.58,Euro
57-832-2413,F,0,1,0,1,279.01,Euro
75-933-8546,DR,1,0,1,1,426.36,Dollar
41-204-4675,F,0,1,0,0,365.17,Euro
64-806-2701,f,1,0,0,1,313.29,Euro
78-888-9933,f,1,1,0,1,373.41,Euro
89-212-6111,f,0,1,1,0,325.34,Dollar
43-857-6172,f,1,1,1,1,343.93,Dollar
70-368-2455,Food,0,0,0,1,260.61,Dollar
56-292-9191,F,1,1,1,1,350.46,Euro
69-494-8373,f,1,1,1,1,379.24,Euro
42-693-9387,Drink,0,0,0,1,479.33,Dollar
67-472-9871,F,0,1,0,1,352.76,Dollar
97-325-9059,Drink,1,1,1,0,341.11,Euro
36-443-8721,Drink,1,1,1,1,304.48,Dollar
70-545-1224,,1,1,0,1,495.90,Euro
72-089-1813,Drink,0,1,0,0,302.18,Euro
29-068-9142,DR,0,1,0,1,309.18,Dollar
96-072-0490,f,0,0,0,0,305.36,Euro
72-204-7328,f,0,0,1,1,384.07,Dollar
43-823-2552,Food,0,1,1,1,497.21,Dollar
95-874-7807,Drink,1,0,1,0,422.47,Dollar
56-587-9908,F,0,0,0,1,268.97,Euro
26-198-2978,f,1,0,0,1,329.66,Euro
87-608-3103,Drink,0,0,1,1,321.17,Euro
68-524-5655,Food,0,1,0,0,336.01,Dollar
21-481-1852,Food,0,0,1,1,484.91,Dollar
21-247-9747,Food,1,1,1,0,473.53,Dollar
62-146-2298,,0,0,1,1,288.38,Dollar
99-700-3411,F,1,0,0,0,256.90,Euro
06-467-0087,Food,0,1,0,0,453.11,Euro
53-306-3404,Drink,1,1,1,1,252.29,Dollar
88-400-8742,DR,1,1,1,0,434.97,Dollar
45-682-1435,f,1,1,0,0,340.37,Euro
79-874-8154,f,0,0,0,0,437.18,Dollar
96-656-4118,f,0,1,1,1,292.44,Euro
83-023-4348,F,1,0,0,0,447.55,Euro
17-922-1634,Drink,1,0,1,1,390.64,Euro
09-854-4905,F,1,1,0,0,466.60,Euro
23-233-6496,F,0,0,1,1,380.29,Dollar
49-849-3072,F,0,1,0,1,394.17,Dollar
01-422-5796,f,1,1,0,0,294.91,Dollar
02-480-1974,F,0,0,0,0,355.85,Dollar
51-183-9055,f,1,0,1,0,442.22,Euro
10-751-6063,DR,1,1,1,1,257.34,Euro
03-747-6299,f,0,1,0,0,451.87,Euro
12-367-8202,Food,1,1,1,1,497.11,Euro
41-102-9237,DR,1,0,0,1,405.60,Dollar
69-371-6124,Drink,1,0,1,1,396.01,Dollar
03-261-3944,DR,1,0,0,1,463.69,Dollar
89-536-0855,DR,1,0,1,0,310.73,Euro
20-624-8740,F,0,0,0,0,415.99,Dollar
58-423-8077,f,1,0,0,0,255.80,Euro
01-395-2468,DR,0,1,0,0,298.32,Dollar
91-820-6519,F,1,1,0,1,487.88,Dollar
00-718-0421,DR,0,1,0,0,402.09,Dollar
22-203-7468,F,0,0,1,1,376.00,Dollar
34-298-1365,DR,1,0,0,1,298.48,Euro
59-882-1555,DR,0,1,1,1,284.16,Euro
67-076-3207,DR,0,1,0,0,426.69,Dollar
24-123-5376,,0,0,1,1,494.04,Dollar
93-748-3281,Drink,1,0,0,0,312.57,Dollar
94-393-9638,Drink,0,1,1,0,293.31,Euro
14-631-6679,DR,0,0,1,1,356.27,Dollar
95-649-7262,Drink,0,0,0,1,289.90,Dollar
70-508-9843,Drink,1,0,1,0,318.84,Euro
66-630-3723,f,0,1,1,0,405.75,Euro
55-739-2074,f,0,1,1,0,403.35,Euro
37-423-3358,Food,0,1,1,1,279.78,Dollar
34-308-6231,F,0,1,0,0,328.54,Euro
76-826-0905,DR,0,1,0,1,496.21,Euro
78-080-7267,F,0,1,0,1,319.76,Dollar
66-686-4290,f,1,0,0,1,291.65,Euro
64-364-8771,f,1,1,0,1,344.26,Euro
98-788-0799,f,0,0,1,1,493.13,Dollar
43-591-5768,DR,1,0,0,1,471.40,Dollar
09-247-2410,Food,1,1,0,1,414.55,Euro
26-073-5478,F,0,0,1,1,321.33,Dollar
75-952-8440,f,0,1,1,0,356.22,Dollar
97-129-7502,DR,1,0,1,1,432.88,Euro
73-190-6201,DR,1,0,0,1,482.28,Dollar
09-096-8658,F,0,0,0,1,283.57,Euro
82-504-9715,Drink,1,0,0,0,271.28,Dollar
27-622-1228,Food,0,1,1,0,323.65,Dollar
81-345-6592,DR,0,0,1,1,392.78,Dollar
03-803-4836,F,0,0,0,1,367.77,Euro
