ItemId,Item Type ,Store1,Store-2,Store_3,Store-4,Sales,Currency
98-104-7663,DR,1,0,1,1,412.34,Dollar
22-785-0296,F,0,0,1,1,484.05,Dollar
66-649-5288,F,1,1,0,0,376.19,Dollar
07-416-6704,Food,0,0,1,1,346.28,Euro
75-431-5011,F,0,0,0,1,356.46,Euro
69-457-3399,,1,0,1,0,337.21,Euro
33-539-6046,f,1,0,0,1,414.09,Dollar
94-612-5868,F,1,0,1,1,472.06,Euro
68-257-8969,F,1,1,1,0,289.69,Dollar
55-379-7448,Food,0,1,1,0,288.41,Dollar
12-129-3803,DR,1,1,1,1,262.05,Euro
07-156-0314,Food,0,1,1,1,292.75,Dollar
92-913-4260,f,1,1,0,1,294.99,Dollar
57-668-6344,f,1,0,0,0,359.32,Dollar
63-572-5754,Drink,0,1,0,0,393.31,Dollar
23-431-2388,DR,1,0,0,1,470.98,Dollar
04-612-3962,F,0,0,0,1,368.25,Dollar
56-110-5315,Food,0,0,1,1,261.24,Euro
68-972-8908,F,0,0,1,1,409.15,Euro
44-296-7902,,1,0,0,0,462.38,Euro
68-168-1235,DR,0,0,1,1,458.75,Euro
11-654-9707,Food,0,1,1,0,265.81,Euro
16-980-8077,Drink,1,1,0,0,300.03,Euro
03-673-7076,F,0,1,0,0,457.92,Dollar
99-960-2454,f,1,0,0,0,491.44,Euro
97-984-0083,Food,0,0,0,1,435.11,Euro
13-260-9328,DR,1,0,0,1,360.68,Dollar
97-149-3760,F,0,0,0,0,288.43,Euro
90-988-0575,f,0,1,1,1,407.96,Dollar
86-698-8354,Drink,1,0,0,0,250.68,Euro
28-162-4645,f,0,1,0,0,494.85,Dollar
83-934-4247,F,1,0,0,1,352.85,Euro
79-253-6934,,0,0,0,1,291.54,Euro
88-628-4338,Food,0,1,0,1,401.79,Dollar
58-560-4116,,1,0,1,0,303.82,Euro
68-121-7523,Drink,0,1,0,1,346.77,Dollar
85-657-9480,f,0,1,1,0,332.76,Dollar
57-956-2123,Drink,1,0,0,0,356.81,Dollar
93-356-2192,f,1,1,1,1,450.42,Euro
61-392-6221,Food,0,0,0,1,455.54,Euro
96-497-6571,Drink,0,1,1,0,464.81,Dollar
94-927-0975,F,1,0,0,0,434.19,Dollar
12-895-0961,DR,0,0,0,1,324.30,Euro
24-405-8549,Drink,1,0,1,1,289.46,Dollar
26-941-6510,Food,0,0,0,1,313.29,Euro
63-141-0095,DR,1,0,1,0,365.17,Euro
56-629-1979,F,1,0,0,1,347.31,Euro
86-986-2850,DR,0,1,0,1,272.57,Dollar
30-906-7798,DR,1,1,1,0,474.02,Euro
89-961-0650,Drink,1,1,1,1,409.57,Dollar
75-253-7786,Drink,0,1,0,0,283.66,Euro
95-897-4047,Drink,1,0,1,1,324.01,Dollar
15-821-7668,Food,0,0,1,1,302.66,Euro
32-229-4954,Food,0,0,0,1,340.55,Dollar
49-193-6426,,1,1,0,0,408.28,Euro
13-789-5976,Food,1,1,1,1,484.31,Dollar
33-348-1171,F,1,1,0,1,458.40,Euro
56-290-9928,f,0,1,0,1,432.22,Dollar
68-674-1148,DR,1,1,1,0,272.07,Euro
69-089-7252,F,0,0,0,0,407.03,Dollar
76-546-9777,Drink,1,0,1,1,483.45,Dollar
73-457-8782,DR,1,0,1,0,327.85,Euro
11-262-9710,Food,1,0,1,1,269.12,Euro
82-816-2418,F,0,0,0,0,260.67,Euro
87-926-6501,f,1,0,1,1,288.81,Dollar
07-306-3712,DR,1,1,1,0,,Euro
82-335-4964,Drink,1,0,0,0,309.93,Euro
03-805-3880,F,0,1,1,1,485.20,Dollar
90-030-5754,Drink,0,0,1,0,354.83,Dollar
43-999-7717,DR,1,0,1,0,440.64,Dollar
98-943-5419,F,0,1,1,0,309.90,Euro
79-497-0830,f,1,0,1,0,429.70,Dollar
25-197-3665,Food,1,1,1,1,386.00,Euro
92-171-6887,Food,1,1,0,0,483.15,Euro
45-554-1062,F,1,0,0,1,256.90,Dollar
84-320-8391,F,1,1,0,0,429.07,Euro
47-571-2476,f,1,1,0,0,311.56,Dollar
10-792-4521,F,1,0,1,0,475.31,Dollar
43-887-4783,Drink,1,0,0,1,,Euro
97-960-2692,DR,1,0,0,1,264.05,Dollar
83-158-0584,f,1,0,0,1,252.59,Dollar
14-893-2926,Food,0,1,1,0,462.21,Euro
80-450-9398,DR,1,1,1,0,318.06,Euro
66-780-2174,f,1,0,0,1,409.24,Dollar
66-602-3235,DR,0,1,1,1,395.35,Euro
75-018-7936,F,1,0,1,0,281.95,Dollar
21-769-9987,f,0,1,1,1,371.86,Euro
66-462-3742,Food,0,1,1,0,438.59,Dollar
44-280-9665,f,1,0,1,0,319.29,Euro
58-746-9667,Food,0,0,0,0,341.36,Euro
16-806-3278,F,0,1,0,1,,Euro
70-374-0458,Food,0,1,0,0,345.59,Euro
73-071-2612,Drink,0,0,0,0,282.38,Euro
70-264-2200,,1,0,0,1,405.88,Euro
29-690-3625,F,0,1,1,0,260.74,Dollar
87-411-7130,F,1,1,1,1,312.91,Euro
39-992-7546,F,1,1,0,1,409.28,Euro
41-847-5320,Food,1,0,1,1,352.90,Dollar
25-669-3726,Food,0,0,0,1,338.70,Dollar
20-154-0594,Food,0,0,1,1,459.57,Dollar
66-715-4738,Food,0,0,0,1,266.66,Dollar
58-099-4553,DR,0,1,0,0,397.97,Dollar
28-860-6231,,1,0,0,0,456.28,Euro
46-695-7623,F,1,0,1,0,452.57,Dollar
97-717-9554,Food,0,0,0,0,355.75,Euro
03-944-6891,DR,1,1,1,1,390.72,Dollar
22-879-9369,f,1,1,0,1,459.76,Dollar
95-729-2582,Drink,0,0,0,1,350.97,Euro
21-744-0068,F,0,1,0,0,377.72,Euro
48-230-9174,Drink,1,1,0,0,316.75,Dollar
37-132-8967,,1,1,1,0,280.06,Euro
94-294-7885,Food,1,1,0,1,435.03,Euro
68-555-4777,F,1,1,0,1,328.72,Euro
51-657-8221,Food,0,0,1,1,257.35,Dollar
35-458-7894,DR,0,1,0,1,381.41,Dollar
28-745-3814,f,0,1,0,0,446.81,Euro
87-207-8190,f,1,0,1,0,256.54,Dollar
27-118-0306,F,0,0,1,0,451.96,Euro
89-045-2602,DR,0,1,1,1,396.94,Dollar
50-125-7303,f,1,1,1,1,482.13,Euro
34-972-3323,DR,1,1,0,1,288.29,Dollar
10-419-7679,F,0,0,0,1,359.45,Dollar
40-780-6191,DR,0,1,1,1,439.71,Euro
31-012-3692,Drink,1,1,1,1,417.73,Euro
82-412-1255,Food,0,1,0,1,453.40,Dollar
06-197-0035,f,0,1,1,0,453.05,Euro
86-908-5859,Food,0,0,0,0,358.78,Dollar
78-343-9316,Food,0,0,1,1,433.34,Dollar
66-527-9187,Food,0,1,0,0,320.30,Dollar
38-558-5010,F,1,1,0,0,333.18,Euro
23-474-2774,Drink,0,1,1,0,412.00,Euro
88-233-6799,f,1,1,0,1,446.21,Euro
34-207-2852,f,0,0,0,1,256.31,Euro
27-967-5022,DR,1,0,1,0,483.64,Euro
21-997-4248,F,1,0,1,1,344.80,Dollar
29-763-4895,DR,1,1,0,1,429.19,Euro
00-722-8495,F,0,1,0,0,455.31,Euro
87-256-1614,F,1,0,0,0,324.40,Dollar
23-582-6025,f,1,1,1,0,292.67,Dollar
88-600-0988,f,1,1,1,1,299.32,Euro
65-645-9351,Drink,1,1,0,0,408.46,Dollar
47-735-9200,DR,0,1,1,1,347.66,Euro
70-118-1836,F,1,0,1,0,487.76,Euro
83-983-5353,Drink,0,1,1,1,300.54,Dollar
85-136-1808,F,1,0,1,1,444.19,Dollar
71-389-4874,DR,0,0,1,0,442.73,Euro
41-388-6205,F,1,1,0,0,307.33,Dollar
70-718-6989,Drink,1,1,0,1,438.84,Euro
99-336-4685,Food,1,0,1,1,387.30,Euro
34-896-6186,F,1,0,0,1,320.83,Dollar
48-570-3380,Food,0,0,1,1,282.17,Euro
47-811-8338,f,0,1,0,0,445.66,Euro
02-850-2802,f,0,1,0,0,330.14,Euro
64-392-6949,f,0,1,1,0,328.26,Dollar
63-023-2301,F,0,1,0,0,474.72,Euro
92-003-9416,Drink,1,1,1,1,441.50,Dollar
44-057-6665,DR,1,1,1,1,322.49,Euro
56-537-2553,DR,1,1,1,0,494.26,Euro
92-214-6947,DR,0,1,1,0,325.13,Dollar
37-756-0498,f,1,0,0,1,266.44,Euro
76-715-5851,DR,0,0,1,0,415.21,Euro
05-773-7111,DR,0,1,1,0,412.35,Euro
68-159-1722,DR,1,0,0,1,290.27,Euro
78-400-4324,f,0,0,0,0,,Dollar
55-545-0295,Food,0,0,0,0,390.64,Dollar
46-042-3722,F,1,1,1,0,314.57,Dollar
86-478-2578,Drink,1,1,0,1,363.74,Euro
65-515-5592,Food,1,0,1,1,419.50,Euro
14-024-3629,f,0,1,0,0,300.08,Dollar
00-803-5035,f,1,1,1,1,499.61,Dollar
46-420-1180,f,0,1,0,1,384.14,Dollar
38-293-3873,DR,1,0,0,0,453.47,Euro
00-377-7113,DR,1,0,1,1,293.92,Dollar
04-116-8340,Drink,1,1,0,1,322.89,Dollar
66-366-2049,Drink,1,1,0,0,252.35,Euro
67-721-6434,F,1,0,1,1,365.91,Dollar
90-339-3395,DR,0,0,0,0,352.97,Dollar
60-239-6802,F,0,1,0,1,361.79,Dollar
65-445-1995,DR,0,0,0,0,305.11,Euro
29-212-8608,Food,0,0,1,0,292.12,Euro
55-935-6615,Food,1,1,0,1,309.24,Dollar
81-285-6996,Drink,1,1,1,1,435.15,Euro
08-421-2588,f,1,1,0,1,417.68,Dollar
17-646-8030,f,0,0,0,1,463.62,Euro
29-404-9191,DR,0,1,1,1,438.88,Dollar
78-220-5771,DR,1,1,0,0,322.08,Euro
64-580-5651,Food,0,0,0,1,492.64,Euro
14-115-0648,Food,0,0,1,1,423.86,Euro
45-316-1217,Drink,0,1,0,0,286.06,Dollar
48-091-8888,F,1,1,1,1,485.36,Euro
61-316-9630,Food,0,1,1,1,257.40,Dollar
93-641-1178,Drink,0,0,1,0,393.29,Dollar
92-780-9909,F,1,0,0,1,317.44,Euro
42-256-8999,Drink,0,1,0,1,300.14,Euro
16-390-9521,f,1,1,1,0,260.02,Euro
89-798-0639,Drink,0,0,0,1,348.57,Euro
95-465-9846,DR,1,0,0,0,483.77,Dollar
71-818-5246,Drink,0,1,1,1,274.19,Dollar
60-008-9606,Drink,0,0,0,1,393.84,Dollar
69-451-7961,F,1,0,0,1,332.11,Dollar
09-993-7349,DR,0,0,1,0,353.65,Euro
59-819-7619,Drink,0,1,0,0,305.42,Euro
18-855-3541,DR,1,1,1,0,466.22,Euro
23-379-3038,Drink,0,1,1,1,499.60,Dollar
03-757-0046,DR,1,1,0,0,466.82,Dollar
25-359-3984,Food,0,1,0,1,422.09,Dollar
56-452-0811,f,1,1,1,0,358.53,Dollar
16-539-6055,Drink,0,1,1,1,302.76,Dollar
39-784-7907,DR,1,0,1,1,368.81,Euro
73-044-1763,Food,0,1,0,0,457.18,Euro
32-823-8072,Drink,1,1,1,1,415.87,Dollar
78-443-8232,F,1,0,0,1,389.55,Euro
63-516-5244,Drink,0,1,1,0,398.07,Euro
65-954-8744,Drink,1,0,0,1,473.06,Dollar
14-151-2477,F,0,1,0,1,458.80,Euro
75-400-7751,DR,1,0,1,0,300.10,Dollar
46-087-7657,f,0,0,1,1,329.64,Dollar
57-128-3424,DR,0,0,1,0,488.76,Dollar
65-569-6412,DR,1,0,0,0,382.81,Euro
89-855-5114,F,1,1,1,0,317.21,Euro
99-004-4655,Food,1,0,1,1,378.88,Dollar
04-013-2815,Food,0,0,1,1,263.48,Euro
82-648-8988,F,1,0,0,0,354.96,Euro
20-246-3709,Food,1,0,1,0,385.89,Dollar
54-789-8979,Drink,0,0,0,1,291.67,Euro
88-308-4950,DR,1,0,1,0,324.50,Dollar
62-738-6495,Drink,0,0,0,1,471.06,Dollar
58-484-8455,F,0,0,1,0,379.37,Dollar
71-386-0123,DR,0,0,1,0,470.29,Dollar
84-433-3546,Food,0,1,1,1,298.32,Euro
11-327-1807,DR,1,1,0,1,378.81,Dollar
91-947-4799,Food,0,1,0,1,420.12,Euro
25-349-2915,F,1,0,0,1,402.99,Dollar
41-713-2484,Drink,0,0,0,1,479.56,Dollar
77-463-2037,,0,1,1,0,426.07,Dollar
80-379-2621,f,0,0,1,1,488.88,Euro
01-422-8967,DR,1,1,1,0,428.77,Dollar
28-536-8236,F,1,0,0,1,448.06,Euro
41-109-3459,Food,0,1,0,1,422.42,Euro
10-953-1655,f,1,1,1,1,360.00,Dollar
31-175-6374,Food,0,0,1,1,498.49,Dollar
98-804-9145,Drink,0,1,1,0,435.04,Dollar
03-715-7890,DR,1,0,1,0,347.51,Dollar
84-829-2259,F,0,0,0,0,424.76,Euro
54-470-3037,Food,0,1,0,0,402.26,Dollar
71-293-9530,Food,0,1,1,0,446.49,Dollar
71-074-4697,Drink,1,1,0,1,351.14,Dollar
91-473-9250,DR,0,1,1,0,466.83,Euro
75-628-8707,Food,0,1,1,0,340.01,Euro
95-588-7106,Food,1,1,0,0,338.39,Dollar
77-723-7089,DR,1,0,1,1,362.39,Dollar
58-379-3656,Food,0,1,0,0,351.61,Euro
58-028-8326,F,1,0,1,1,497.95,Euro
31-094-5748,f,1,0,0,0,382.53,Euro
41-534-5209,DR,1,1,0,0,421.10,Euro
45-913-6238,Food,1,0,1,1,401.77,Dollar
03-690-6591,DR,0,0,0,1,261.08,Dollar
30-063-9963,DR,1,0,1,0,400.28,Euro
39-343-2333,DR,0,1,1,1,459.57,Dollar
99-504-8530,F,0,1,1,0,459.17,Dollar
60-324-2986,DR,0,0,1,1,327.56,Dollar
86-711-4947,F,0,1,1,0,408.43,Dollar
01-035-7305,DR,0,1,0,1,332.59,Euro
46-791-5610,Drink,1,0,0,1,400.74,Euro
77-463-2552,f,1,0,1,0,405.55,Euro
84-287-4147,F,0,1,1,1,338.91,Dollar
63-604-6591,DR,1,0,1,1,494.14,Dollar
23-389-4418,F,1,1,0,0,314.88,Euro
46-878-4466,f,1,1,0,1,427.20,Dollar
19-789-4552,Food,1,1,1,1,403.63,Euro
11-650-0844,Drink,0,1,0,0,383.89,Dollar
40-857-1007,,0,0,1,0,370.74,Dollar
56-694-5362,f,1,0,0,1,278.75,Dollar
69-226-2673,Food,1,0,0,0,372.75,Euro
43-023-2984,Food,1,0,1,0,382.37,Dollar
39-743-9988,DR,1,0,1,0,468.19,Dollar
58-843-7784,DR,0,1,1,0,453.99,Dollar
28-798-3706,Food,1,0,0,1,268.86,Euro
67-241-0249,Drink,1,0,1,0,453.16,Euro
02-339-7311,F,1,1,1,1,439.33,Dollar
11-382-7618,Food,0,1,0,0,309.18,Euro
47-944-7732,,1,1,0,0,370.27,Euro
66-156-2736,DR,0,0,0,0,470.10,Euro
64-886-3921,F,1,1,1,0,312.95,Dollar
90-664-1262,DR,1,0,0,0,378.27,Euro
56-837-4336,Drink,0,1,0,0,314.02,Dollar
30-190-0179,Drink,1,1,1,1,386.75,Dollar
02-630-4798,Food,1,1,1,0,395.71,Dollar
72-013-1745,Drink,1,1,0,1,427.88,Dollar
87-117-7008,DR,1,1,0,1,478.74,Euro
39-196-5089,f,1,1,0,1,425.52,Euro
72-927-8295,Drink,0,1,1,0,369.88,Dollar
24-527-8486,F,1,1,0,1,416.58,Euro
31-031-4261,DR,1,1,1,1,417.76,Dollar
03-077-5898,f,1,1,1,0,465.29,Euro
54-874-5449,f,0,0,0,0,466.84,Euro
34-257-0563,Drink,0,1,1,1,254.25,Dollar
45-210-5653,DR,1,0,1,1,319.76,Euro
37-122-5502,DR,1,0,0,1,320.47,Dollar
48-589-5189,f,0,1,1,1,264.95,Euro
02-641-7736,f,1,1,1,0,325.83,Dollar
50-345-1388,f,1,0,1,1,357.05,Euro
00-664-8247,DR,0,1,0,0,465.56,Dollar
33-812-9652,F,1,0,0,1,427.99,Dollar
63-256-0463,f,0,0,1,1,414.72,Dollar
84-452-8576,f,1,1,1,1,251.81,Dollar
42-423-6988,Drink,0,1,0,1,436.66,Dollar
67-469-4685,F,0,0,0,1,256.53,Dollar
34-843-3850,DR,0,0,1,0,464.10,Dollar
50-126-3789,F,0,0,0,1,372.99,Dollar
06-472-7649,Food,0,0,0,0,436.89,Dollar
73-361-9707,Drink,0,0,0,1,462.52,Dollar
20-551-8439,DR,1,0,0,0,434.59,Dollar
62-493-9296,Food,1,1,1,0,412.22,Dollar
80-405-7877,Food,1,0,0,0,348.53,Euro
97-342-7335,F,1,0,0,0,338.59,Euro
13-871-9445,F,1,1,0,0,310.08,Euro
45-712-4269,Drink,1,1,0,1,251.97,Euro
19-837-5099,F,0,1,1,0,253.87,Euro
37-603-1730,F,0,0,0,0,275.81,Dollar
96-005-6420,Food,1,0,0,1,402.53,Euro
62-343-6641,Drink,1,0,1,0,335.18,Dollar
47-230-3890,DR,0,1,0,0,382.83,Dollar
11-847-3420,f,0,1,0,1,361.23,Dollar
54-950-7189,Drink,0,1,0,0,254.67,Euro
73-090-6300,Food,1,0,1,0,466.19,Euro
74-582-6154,f,0,1,1,0,492.47,Euro
26-432-0478,f,0,0,0,1,481.61,Dollar
79-028-8159,F,0,1,0,1,365.74,Dollar
09-241-8030,Drink,0,0,1,0,269.78,Dollar
10-236-1869,Food,1,0,1,1,418.30,Euro
39-213-8847,f,1,1,1,1,282.79,Dollar
06-400-6830,F,1,1,0,1,305.17,Euro
90-515-5330,Food,1,0,0,1,262.71,Euro
19-613-5379,f,1,1,0,0,273.68,Dollar
66-493-1445,DR,1,1,0,0,446.27,Euro
46-327-4831,Food,1,0,1,0,363.59,Euro
78-702-0044,f,0,0,1,0,392.98,Dollar
44-349-3649,f,0,0,0,1,305.30,Dollar
43-246-2764,F,0,0,0,1,490.03,Dollar
02-663-6251,F,0,1,1,0,379.64,Dollar
12-245-4036,F,0,0,0,1,498.09,Euro
43-224-9247,Food,1,1,0,0,418.38,Euro
71-067-0562,Drink,0,0,0,1,452.36,Euro
49-479-5120,,0,1,0,1,324.31,Euro
17-084-7517,Drink,0,0,0,1,479.61,Dollar
52-929-8709,F,0,0,1,0,374.41,Euro
75-950-1774,f,1,0,1,0,455.76,Euro
66-517-0125,Food,0,0,1,0,431.48,Euro
79-036-1460,Food,0,0,0,1,364.77,Euro
90-110-7967,F,0,1,1,1,252.73,Euro
32-324-5911,f,0,0,1,1,319.99,Dollar
54-269-7186,DR,1,0,0,1,363.82,Euro
56-089-0395,f,1,0,0,0,272.35,Euro
48-364-6219,Food,0,0,1,0,330.67,Dollar
45-492-6633,f,1,1,1,1,408.90,Dollar
98-668-8485,DR,1,1,0,1,267.44,Euro
90-006-9182,Drink,1,0,1,0,261.66,Euro
21-539-3723,Food,1,0,1,0,451.76,Euro
12-261-3292,DR,0,1,0,0,418.12,Dollar
50-109-5078,Food,0,0,0,1,498.87,Dollar
22-686-3592,Drink,1,0,1,0,451.25,Dollar
31-047-7959,f,0,1,1,0,474.24,Euro
58-730-2628,DR,1,0,1,0,424.12,Euro
18-199-3880,F,0,0,0,1,304.72,Dollar
81-181-1033,Drink,1,0,0,1,372.82,Euro
89-067-3264,f,1,1,0,1,269.94,Dollar
57-100-0140,DR,0,0,1,1,363.67,Dollar
13-508-9752,F,1,0,0,0,294.91,Dollar
91-453-5158,F,0,1,0,0,456.67,Euro
97-354-1947,Drink,0,1,0,0,466.79,Euro
14-917-9215,Food,0,0,0,1,405.79,Dollar
36-058-8446,,0,0,1,0,464.72,Euro
69-434-6121,Drink,0,0,1,1,338.51,Dollar
52-638-2161,Food,0,1,1,0,289.93,Euro
57-680-2358,Drink,0,1,0,1,318.87,Dollar
34-758-7523,f,1,1,1,0,254.79,Dollar
86-565-1386,Food,1,1,0,0,315.58,Dollar
54-688-4420,F,0,1,0,0,463.47,Dollar
35-017-2047,F,0,1,0,1,451.83,Euro
98-644-5793,Drink,1,0,0,0,328.92,Dollar
35-367-6272,Food,1,0,0,1,330.32,Euro
21-234-5879,F,0,0,0,1,296.66,Dollar
41-783-5389,Drink,1,1,1,0,430.66,Euro
38-499-0263,DR,0,1,0,0,271.00,Dollar
32-354-9891,,0,0,0,1,256.90,Dollar
01-440-8026,F,0,0,0,1,406.79,Euro
10-220-6795,DR,0,1,0,1,266.71,Dollar
63-708-8795,Drink,0,0,1,0,403.03,Dollar
46-467-3512,DR,1,0,1,1,349.85,Euro
10-810-2289,Drink,0,0,1,1,346.75,Dollar
65-011-6843,Food,0,1,1,1,425.65,Dollar
84-857-3496,f,0,1,0,1,304.59,Dollar
88-154-4048,F,0,1,0,1,392.71,Dollar
43-237-2472,F,1,1,1,0,395.93,Dollar
97-098-0834,Food,1,0,1,1,260.84,Euro
28-127-1108,F,0,0,1,1,319.80,Dollar
68-528-5638,f,0,1,0,0,336.00,Euro
85-971-0174,f,0,1,0,0,385.75,Euro
18-643-3843,Food,0,0,1,0,454.97,Euro
78-136-5770,Food,0,1,0,0,420.53,Dollar
52-305-1419,F,0,0,1,0,334.02,Dollar
38-908-0302,f,1,0,1,0,345.45,Dollar
41-988-2533,DR,0,1,0,0,310.35,Dollar
04-819-8251,DR,1,1,0,1,498.57,Euro
61-534-3404,DR,0,1,1,0,459.25,Euro
80-165-7900,Drink,0,1,1,0,320.54,Euro
51-560-0513,DR,0,1,0,0,285.15,Dollar
06-537-9386,DR,0,1,0,0,475.05,Dollar
55-815-2485,f,1,0,1,1,332.66,Euro
02-157-4387,Drink,1,0,1,1,254.40,Dollar
72-525-4940,DR,1,0,1,0,359.53,Dollar
16-036-9288,Food,0,0,1,1,498.19,Euro
39-398-1833,F,1,0,0,0,300.01,Euro
89-230-5343,Drink,0,0,0,0,402.03,Euro
14-862-9872,F,1,1,1,0,350.35,Dollar
65-462-4498,DR,1,0,1,0,297.59,Euro
88-259-7828,f,1,1,1,1,415.50,Euro
44-361-7927,f,1,1,1,0,400.97,Euro
95-610-4312,Drink,0,0,1,1,469.61,Euro
74-085-5802,F,1,0,0,1,422.01,Euro
09-990-0806,F,1,1,0,0,390.76,Euro
59-786-0346,DR,1,0,0,0,453.71,Dollar
34-095-6991,,1,0,1,1,345.81,Euro
98-608-4137,f,1,1,0,0,413.90,Dollar
20-549-3379,DR,0,1,0,1,420.80,Euro
89-499-0976,DR,1,1,0,1,345.32,Euro
25-432-2317,f,0,1,1,1,478.83,Euro
14-578-0785,Drink,1,0,0,1,344.12,Dollar
72-687-9826,Food,0,1,1,1,386.67,Dollar
14-429-3264,f,1,0,0,1,380.25,Dollar
50-336-0112,f,1,0,1,0,372.25,Euro
54-928-5336,Drink,0,0,0,1,360.91,Euro
51-949-8695,Food,0,0,0,1,320.60,Dollar
88-272-4715,f,0,0,0,0,274.93,Dollar
74-730-2871,f,1,1,1,0,394.75,Euro
15-468-9519,f,1,1,0,0,436.84,Euro
53-434-5323,Drink,0,1,0,1,419.46,Euro
32-137-1596,DR,0,1,0,0,431.30,Dollar
29-362-2885,F,1,0,1,1,489.69,Dollar
24-726-3594,F,1,1,1,1,411.26,Euro
91-192-7741,Drink,1,1,1,1,421.27,Dollar
35-528-4358,f,1,1,1,0,253.32,Euro
14-423-3931,,1,1,0,0,393.32,Dollar
52-008-1529,Food,0,0,0,0,282.31,Dollar
61-329-2111,Food,1,0,0,0,285.22,Dollar
76-870-0039,F,0,0,0,0,353.13,Dollar
21-158-7378,Food,0,1,1,0,429.41,Euro
50-122-8098,Drink,0,0,1,1,360.52,Dollar
06-529-4824,Food,0,1,1,0,342.91,Euro
05-679-8717,DR,0,0,0,1,499.27,Euro
00-416-0901,f,1,0,0,1,345.77,Dollar
36-181-8851,F,0,1,1,1,440.17,Euro
17-533-9774,F,0,0,1,1,345.82,Euro
03-621-2933,Food,1,1,1,0,464.13,Dollar
06-406-8140,f,0,0,1,0,252.96,Euro
91-577-0218,Food,0,1,0,1,412.62,Dollar
74-624-7430,Drink,0,0,1,1,473.80,Dollar
09-617-2821,Food,0,1,1,0,270.09,Euro
83-139-6422,f,0,0,0,1,289.17,Dollar
40-532-2552,f,1,1,1,1,288.22,Euro
42-920-2699,DR,0,1,0,0,292.45,Dollar
22-319-1736,DR,1,0,0,1,363.53,Dollar
52-024-2914,F,0,0,0,1,391.08,Euro
44-495-5481,F,0,1,1,0,478.90,Dollar
10-123-6088,f,1,0,1,1,424.28,Dollar
47-653-8264,,1,0,0,0,439.33,Euro
84-088-3330,Drink,0,0,1,1,394.62,Euro
18-260-8197,F,1,0,0,1,400.26,Dollar
26-361-5172,Food,0,0,1,1,487.52,Euro
28-499-2483,DR,1,1,1,1,372.02,Dollar
14-474-3430,Drink,1,0,0,0,258.05,Euro
72-012-5942,DR,0,0,1,0,435.40,Dollar
00-616-6290,F,1,1,0,0,278.69,Dollar
86-392-2011,DR,0,0,1,0,,Euro
27-842-0456,f,1,1,0,0,490.70,Euro
16-798-1510,DR,1,1,0,0,466.42,Euro
60-858-9439,f,1,0,0,1,343.15,Euro
19-866-3974,Food,1,0,1,1,466.67,Euro
56-260-7094,DR,0,0,0,0,351.14,Dollar
56-108-8653,F,1,0,0,1,311.02,Dollar
25-067-1850,F,0,1,1,0,357.10,Dollar
03-295-5694,F,1,1,0,1,370.14,Dollar
11-569-1831,f,0,1,1,0,419.32,Dollar
74-168-2672,DR,0,0,0,1,,Dollar
85-824-5033,Food,0,0,1,0,,Euro
78-680-4411,f,1,0,1,1,489.11,Dollar
08-130-4696,f,1,1,1,1,383.74,Euro
56-268-3860,Food,1,0,0,0,426.25,Dollar
07-847-9233,f,1,0,1,1,329.32,Euro
65-069-9786,Food,0,0,0,0,464.14,Dollar
19-391-7909,Drink,0,1,0,0,415.35,Dollar
75-732-8805,Drink,0,1,0,1,271.50,Euro
39-046-2998,DR,1,1,0,0,460.09,Euro
81-355-0730,f,1,0,0,1,495.75,Euro
08-341-7659,f,1,1,1,1,411.65,Euro
90-413-0725,Drink,1,0,1,0,280.40,Dollar
54-970-6257,DR,1,0,1,1,297.39,Euro
78-457-4278,Drink,1,0,1,1,310.31,Euro
25-741-0122,DR,1,0,0,1,291.88,Dollar
36-588-9931,f,0,0,1,1,300.00,Euro
86-526-5297,F,0,1,0,1,263.51,Euro
01-493-2670,f,1,1,1,0,401.48,Euro
62-812-5569,F,0,1,0,1,470.71,Euro
48-122-2891,Drink,1,1,1,1,288.63,Dollar
32-735-9558,Food,1,0,1,1,470.21,Dollar
52-007-9252,DR,1,1,0,1,436.63,Euro
50-045-1697,f,1,0,0,0,489.76,Euro
82-645-7009,f,1,1,1,0,462.68,Euro
33-565-2629,Drink,0,0,1,0,426.65,Dollar
46-425-8719,Food,0,1,1,1,480.18,Dollar
97-413-2770,DR,0,1,0,1,265.23,Euro
19-940-8440,Food,1,1,1,0,277.26,Euro
25-140-5079,DR,0,1,0,1,494.86,Dollar
86-889-9166,Food,1,0,0,0,277.70,Dollar
28-810-2923,f,0,1,1,0,468.02,Euro
56-903-0696,Food,1,1,1,0,333.48,Euro
30-909-0953,DR,0,0,1,1,265.36,Dollar
59-403-6251,f,0,0,1,0,436.26,Dollar
23-043-3211,Drink,0,0,0,0,321.58,Euro
59-912-6645,F,1,0,1,0,440.01,Euro
23-161-7054,Food,1,1,0,0,325.27,Dollar
81-956-1107,,1,0,0,0,430.17,Dollar
16-595-7897,f,1,0,1,1,273.99,Euro
40-942-2500,,0,0,1,0,492.44,Euro
65-512-5717,DR,1,1,1,1,272.04,Euro
33-809-1095,F,0,1,1,0,256.60,Dollar
00-210-7970,DR,0,0,1,1,482.75,Dollar
19-843-5948,f,1,1,1,0,250.59,Euro
49-157-0983,Drink,0,0,0,1,264.17,Euro
56-092-6133,Food,1,1,1,0,309.13,Euro
44-378-0551,,1,0,1,1,335.70,Euro
36-914-1989,Drink,1,0,0,1,320.02,Euro
